Date,Mall,Equipment_ID,Vibration_mm_s,Temperature_C,Failure_Occurred
2023-01-22,Mall_1,Mall_1_Escalator_A,1.88,34.46,0
2023-01-23,Mall_1,Mall_1_Escalator_A,2.61,32.66,0
2023-01-24,Mall_1,Mall_1_Escalator_A,2.45,33.36,0
2023-01-25,Mall_1,Mall_1_Escalator_A,2.6,32.23,0
2023-01-26,Mall_1,Mall_1_Escalator_A,1.91,33.01,0
2023-01-27,Mall_1,Mall_1_Escalator_A,2.24,31.67,0
2023-01-28,Mall_1,Mall_1_Escalator_A,1.69,34.41,0
2023-01-29,Mall_1,Mall_1_Escalator_A,2.65,34.27,0
2023-01-30,Mall_1,Mall_1_Escalator_A,2.04,34.98,0
2023-01-31,Mall_1,Mall_1_Escalator_A,2.69,34.71,0
2023-02-01,Mall_1,Mall_1_Escalator_A,2.25,35.36,0
2023-02-02,Mall_1,Mall_1_Escalator_A,2.0,35.05,0
2023-02-03,Mall_1,Mall_1_Escalator_A,2.13,32.83,0
2023-02-04,Mall_1,Mall_1_Escalator_A,2.52,31.96,0
2023-02-05,Mall_1,Mall_1_Escalator_A,1.98,34.93,0
2023-02-06,Mall_1,Mall_1_Escalator_A,2.0,36.04,0
2023-02-07,Mall_1,Mall_1_Escalator_A,2.15,34.76,0
2023-02-08,Mall_1,Mall_1_Escalator_A,2.21,35.84,0
2023-02-09,Mall_1,Mall_1_Escalator_A,2.32,32.96,0
2023-02-10,Mall_1,Mall_1_Escalator_A,2.67,34.88,0
2023-02-11,Mall_1,Mall_1_Escalator_A,2.56,32.57,0
2023-02-12,Mall_1,Mall_1_Escalator_A,3.02,32.48,0
2023-02-13,Mall_1,Mall_1_Escalator_A,2.54,35.92,0
2023-02-14,Mall_1,Mall_1_Escalator_A,2.67,35.28,0
2023-02-15,Mall_1,Mall_1_Escalator_A,2.96,32.48,0
2023-02-16,Mall_1,Mall_1_Escalator_A,2.48,34.09,0
2023-02-17,Mall_1,Mall_1_Escalator_A,2.46,35.61,0
2023-02-18,Mall_1,Mall_1_Escalator_A,2.64,35.45,0
2023-02-19,Mall_1,Mall_1_Escalator_A,3.15,36.54,0
2023-02-20,Mall_1,Mall_1_Escalator_A,3.05,35.76,0
2023-02-21,Mall_1,Mall_1_Escalator_A,3.23,35.77,0
2023-02-22,Mall_1,Mall_1_Escalator_A,2.29,33.36,0
2023-02-23,Mall_1,Mall_1_Escalator_A,2.49,36.09,0
2023-02-24,Mall_1,Mall_1_Escalator_A,2.58,36.42,0
2023-02-25,Mall_1,Mall_1_Escalator_A,2.77,33.28,0
2023-02-26,Mall_1,Mall_1_Escalator_A,2.36,33.97,0
2023-02-27,Mall_1,Mall_1_Escalator_A,2.36,36.64,0
2023-02-28,Mall_1,Mall_1_Escalator_A,2.62,35.39,0
2023-03-01,Mall_1,Mall_1_Escalator_A,2.96,33.5,0
2023-03-02,Mall_1,Mall_1_Escalator_A,2.82,33.43,0
2023-03-03,Mall_1,Mall_1_Escalator_A,2.55,36.45,0
2023-03-04,Mall_1,Mall_1_Escalator_A,2.77,33.59,0
2023-03-05,Mall_1,Mall_1_Escalator_A,3.06,36.27,0
2023-03-06,Mall_1,Mall_1_Escalator_A,3.12,35.79,0
2023-03-07,Mall_1,Mall_1_Escalator_A,3.53,34.97,0
2023-03-08,Mall_1,Mall_1_Escalator_A,2.79,34.56,0
2023-03-09,Mall_1,Mall_1_Escalator_A,3.57,34.41,0
2023-03-10,Mall_1,Mall_1_Escalator_A,3.06,36.08,0
2023-03-11,Mall_1,Mall_1_Escalator_A,3.23,33.75,0
2023-03-12,Mall_1,Mall_1_Escalator_A,2.79,34.99,0
2023-03-13,Mall_1,Mall_1_Escalator_A,2.85,35.75,0
2023-03-14,Mall_1,Mall_1_Escalator_A,3.21,37.72,0
2023-03-15,Mall_1,Mall_1_Escalator_A,3.79,36.19,0
2023-03-16,Mall_1,Mall_1_Escalator_A,3.47,37.23,0
2023-03-17,Mall_1,Mall_1_Escalator_A,3.75,36.65,0
2023-03-18,Mall_1,Mall_1_Escalator_A,3.53,34.55,0
2023-03-19,Mall_1,Mall_1_Escalator_A,3.5,38.06,0
2023-03-20,Mall_1,Mall_1_Escalator_A,3.12,36.58,0
2023-03-21,Mall_1,Mall_1_Escalator_A,3.65,34.75,0
2023-03-22,Mall_1,Mall_1_Escalator_A,3.21,36.07,0
2023-03-23,Mall_1,Mall_1_Escalator_A,3.29,34.93,0
2023-03-24,Mall_1,Mall_1_Escalator_A,4.15,37.8,0
2023-03-25,Mall_1,Mall_1_Escalator_A,3.45,34.59,0
2023-03-26,Mall_1,Mall_1_Escalator_A,3.79,36.55,0
2023-03-27,Mall_1,Mall_1_Escalator_A,3.87,35.0,0
2023-03-28,Mall_1,Mall_1_Escalator_A,4.14,37.56,0
2023-03-29,Mall_1,Mall_1_Escalator_A,4.14,36.77,0
2023-03-30,Mall_1,Mall_1_Escalator_A,4.24,35.7,0
2023-03-31,Mall_1,Mall_1_Escalator_A,3.55,36.57,0
2023-04-01,Mall_1,Mall_1_Escalator_A,4.08,38.01,0
2023-04-02,Mall_1,Mall_1_Escalator_A,4.07,36.96,0
2023-04-03,Mall_1,Mall_1_Escalator_A,4.38,37.56,0
2023-04-04,Mall_1,Mall_1_Escalator_A,3.83,35.67,0
2023-04-05,Mall_1,Mall_1_Escalator_A,4.08,38.29,0
2023-04-06,Mall_1,Mall_1_Escalator_A,4.17,35.54,0
2023-04-07,Mall_1,Mall_1_Escalator_A,3.79,37.27,0
2023-04-08,Mall_1,Mall_1_Escalator_A,4.09,38.69,0
2023-04-09,Mall_1,Mall_1_Escalator_A,3.71,35.83,0
2023-04-10,Mall_1,Mall_1_Escalator_A,3.72,35.35,0
2023-04-11,Mall_1,Mall_1_Escalator_A,4.37,36.48,0
2023-04-12,Mall_1,Mall_1_Escalator_A,4.37,37.7,0
2023-04-13,Mall_1,Mall_1_Escalator_A,4.04,35.22,0
2023-04-14,Mall_1,Mall_1_Escalator_A,4.1,37.74,0
2023-04-15,Mall_1,Mall_1_Escalator_A,3.94,36.63,0
2023-04-16,Mall_1,Mall_1_Escalator_A,4.53,37.73,0
2023-04-17,Mall_1,Mall_1_Escalator_A,4.81,37.59,0
2023-04-18,Mall_1,Mall_1_Escalator_A,4.04,36.14,0
2023-04-19,Mall_1,Mall_1_Escalator_A,4.74,38.43,0
2023-04-20,Mall_1,Mall_1_Escalator_A,4.62,37.59,0
2023-04-21,Mall_1,Mall_1_Escalator_A,4.23,37.89,0
2023-04-22,Mall_1,Mall_1_Escalator_A,4.57,36.74,0
2023-04-23,Mall_1,Mall_1_Escalator_A,4.63,37.94,0
2023-04-24,Mall_1,Mall_1_Escalator_A,4.41,39.31,0
2023-04-25,Mall_1,Mall_1_Escalator_A,4.53,38.47,0
2023-04-26,Mall_1,Mall_1_Escalator_A,4.8,38.03,0
2023-04-27,Mall_1,Mall_1_Escalator_A,4.91,39.11,0
2023-04-28,Mall_1,Mall_1_Escalator_A,4.44,39.52,0
2023-04-29,Mall_1,Mall_1_Escalator_A,4.88,39.06,0
2023-04-30,Mall_1,Mall_1_Escalator_A,4.68,36.36,0
2023-05-01,Mall_1,Mall_1_Escalator_A,4.26,36.96,0
2023-05-02,Mall_1,Mall_1_Escalator_A,4.21,37.74,0
2023-05-03,Mall_1,Mall_1_Escalator_A,4.99,36.47,0
2023-05-04,Mall_1,Mall_1_Escalator_A,4.5,38.15,0
2023-05-05,Mall_1,Mall_1_Escalator_A,4.97,36.26,0
2023-05-06,Mall_1,Mall_1_Escalator_A,4.26,39.09,0
2023-05-07,Mall_1,Mall_1_Escalator_A,4.54,40.02,0
2023-05-08,Mall_1,Mall_1_Escalator_A,5.09,37.13,0
2023-05-09,Mall_1,Mall_1_Escalator_A,5.27,37.2,0
2023-05-10,Mall_1,Mall_1_Escalator_A,4.53,36.81,0
2023-05-11,Mall_1,Mall_1_Escalator_A,5.13,36.58,0
2023-05-12,Mall_1,Mall_1_Escalator_A,5.29,40.1,0
2023-05-13,Mall_1,Mall_1_Escalator_A,4.86,38.66,0
2023-05-14,Mall_1,Mall_1_Escalator_A,5.37,37.32,0
2023-05-15,Mall_1,Mall_1_Escalator_A,4.79,37.76,0
2023-05-16,Mall_1,Mall_1_Escalator_A,4.89,40.4,0
2023-05-17,Mall_1,Mall_1_Escalator_A,4.54,37.7,0
2023-05-18,Mall_1,Mall_1_Escalator_A,4.98,37.6,0
2023-05-19,Mall_1,Mall_1_Escalator_A,4.73,39.07,0
2023-05-20,Mall_1,Mall_1_Escalator_A,4.92,38.5,0
2023-05-21,Mall_1,Mall_1_Escalator_A,5.23,37.77,0
2023-05-22,Mall_1,Mall_1_Escalator_A,5.17,37.33,0
2023-05-23,Mall_1,Mall_1_Escalator_A,5.3,38.52,0
2023-05-24,Mall_1,Mall_1_Escalator_A,5.47,37.92,0
2023-05-25,Mall_1,Mall_1_Escalator_A,4.86,39.53,0
2023-05-26,Mall_1,Mall_1_Escalator_A,5.42,38.05,0
2023-05-27,Mall_1,Mall_1_Escalator_A,5.53,39.96,0
2023-05-28,Mall_1,Mall_1_Escalator_A,5.08,40.47,0
2023-05-29,Mall_1,Mall_1_Escalator_A,5.07,38.57,0
2023-05-30,Mall_1,Mall_1_Escalator_A,5.28,38.2,0
2023-05-31,Mall_1,Mall_1_Escalator_A,5.66,40.16,0
2023-06-01,Mall_1,Mall_1_Escalator_A,5.72,38.79,0
2023-06-02,Mall_1,Mall_1_Escalator_A,5.38,40.14,0
2023-06-03,Mall_1,Mall_1_Escalator_A,5.06,41.48,0
2023-06-04,Mall_1,Mall_1_Escalator_A,5.47,40.14,0
2023-06-05,Mall_1,Mall_1_Escalator_A,5.95,41.39,0
2023-06-06,Mall_1,Mall_1_Escalator_A,5.36,41.17,0
2023-06-07,Mall_1,Mall_1_Escalator_A,5.7,41.44,0
2023-06-08,Mall_1,Mall_1_Escalator_A,5.32,38.88,0
2023-06-09,Mall_1,Mall_1_Escalator_A,5.84,38.66,0
2023-06-10,Mall_1,Mall_1_Escalator_A,5.97,41.76,0
2023-06-11,Mall_1,Mall_1_Escalator_A,6.06,37.93,0
2023-06-12,Mall_1,Mall_1_Escalator_A,5.18,39.55,0
2023-06-13,Mall_1,Mall_1_Escalator_A,5.71,39.04,0
2023-06-14,Mall_1,Mall_1_Escalator_A,5.37,40.11,0
2023-06-15,Mall_1,Mall_1_Escalator_A,5.45,39.0,0
2023-06-16,Mall_1,Mall_1_Escalator_A,6.02,40.9,0
2023-06-17,Mall_1,Mall_1_Escalator_A,6.07,39.5,0
2023-06-18,Mall_1,Mall_1_Escalator_A,5.25,41.15,0
2023-06-19,Mall_1,Mall_1_Escalator_A,6.13,39.57,0
2023-06-20,Mall_1,Mall_1_Escalator_A,5.45,38.61,0
2023-06-21,Mall_1,Mall_1_Escalator_A,6.06,41.15,0
2023-06-22,Mall_1,Mall_1_Escalator_A,6.14,41.35,0
2023-06-23,Mall_1,Mall_1_Escalator_A,5.97,40.73,0
2023-06-24,Mall_1,Mall_1_Escalator_A,5.94,40.72,0
2023-06-25,Mall_1,Mall_1_Escalator_A,5.77,41.57,0
2023-06-26,Mall_1,Mall_1_Escalator_A,5.52,38.8,0
2023-06-27,Mall_1,Mall_1_Escalator_A,5.9,40.64,0
2023-06-28,Mall_1,Mall_1_Escalator_A,5.76,38.85,0
2023-06-29,Mall_1,Mall_1_Escalator_A,5.7,41.43,0
2023-06-30,Mall_1,Mall_1_Escalator_A,6.29,42.61,0
2023-07-01,Mall_1,Mall_1_Escalator_A,6.43,41.37,0
2023-07-02,Mall_1,Mall_1_Escalator_A,6.07,41.83,0
2023-07-03,Mall_1,Mall_1_Escalator_A,5.81,40.22,0
2023-07-04,Mall_1,Mall_1_Escalator_A,5.96,39.5,0
2023-07-05,Mall_1,Mall_1_Escalator_A,6.25,39.31,0
2023-07-06,Mall_1,Mall_1_Escalator_A,6.47,40.31,0
2023-07-07,Mall_1,Mall_1_Escalator_A,6.41,41.95,0
2023-07-08,Mall_1,Mall_1_Escalator_A,6.0,42.47,0
2023-07-09,Mall_1,Mall_1_Escalator_A,6.14,41.32,0
2023-07-10,Mall_1,Mall_1_Escalator_A,6.82,41.99,0
2023-07-11,Mall_1,Mall_1_Escalator_A,5.91,40.71,0
2023-07-12,Mall_1,Mall_1_Escalator_A,6.15,41.51,0
2023-07-13,Mall_1,Mall_1_Escalator_A,6.59,42.47,0
2023-07-14,Mall_1,Mall_1_Escalator_A,6.39,39.92,0
2023-07-15,Mall_1,Mall_1_Escalator_A,6.75,40.04,0
2023-07-16,Mall_1,Mall_1_Escalator_A,6.25,42.06,0
2023-07-17,Mall_1,Mall_1_Escalator_A,6.46,39.99,0
2023-07-18,Mall_1,Mall_1_Escalator_A,7.02,43.07,0
2023-07-19,Mall_1,Mall_1_Escalator_A,6.45,42.06,0
2023-07-20,Mall_1,Mall_1_Escalator_A,6.9,41.82,0
2023-07-21,Mall_1,Mall_1_Escalator_A,6.64,41.0,0
2023-07-22,Mall_1,Mall_1_Escalator_A,6.42,41.9,0
2023-07-23,Mall_1,Mall_1_Escalator_A,6.46,43.65,0
2023-07-24,Mall_1,Mall_1_Escalator_A,6.65,41.92,0
2023-07-25,Mall_1,Mall_1_Escalator_A,6.88,43.6,0
2023-07-26,Mall_1,Mall_1_Escalator_A,6.34,41.44,0
2023-07-27,Mall_1,Mall_1_Escalator_A,6.6,41.59,0
2023-07-28,Mall_1,Mall_1_Escalator_A,6.74,43.13,0
2023-07-29,Mall_1,Mall_1_Escalator_A,6.63,43.68,0
2023-07-30,Mall_1,Mall_1_Escalator_A,7.33,41.09,0
2023-07-31,Mall_1,Mall_1_Escalator_A,6.36,40.48,0
2023-08-01,Mall_1,Mall_1_Escalator_A,7.24,40.91,0
2023-08-02,Mall_1,Mall_1_Escalator_A,6.69,40.44,0
2023-08-03,Mall_1,Mall_1_Escalator_A,6.6,42.39,0
2023-08-04,Mall_1,Mall_1_Escalator_A,7.28,42.73,0
2023-08-05,Mall_1,Mall_1_Escalator_A,7.43,42.58,0
2023-08-06,Mall_1,Mall_1_Escalator_A,6.84,40.83,0
2023-08-07,Mall_1,Mall_1_Escalator_A,6.93,42.45,0
2023-08-08,Mall_1,Mall_1_Escalator_A,6.96,42.25,0
2023-08-09,Mall_1,Mall_1_Escalator_A,7.17,41.49,0
2023-08-10,Mall_1,Mall_1_Escalator_A,7.14,41.16,0
2023-08-11,Mall_1,Mall_1_Escalator_A,7.25,42.59,0
2023-08-12,Mall_1,Mall_1_Escalator_A,7.37,41.7,0
2023-08-13,Mall_1,Mall_1_Escalator_A,7.1,40.76,0
2023-08-14,Mall_1,Mall_1_Escalator_A,7.28,43.06,0
2023-08-15,Mall_1,Mall_1_Escalator_A,7.37,42.58,0
2023-08-16,Mall_1,Mall_1_Escalator_A,7.56,41.15,0
2023-08-17,Mall_1,Mall_1_Escalator_A,6.92,42.25,0
2023-08-18,Mall_1,Mall_1_Escalator_A,7.05,44.31,0
2023-08-19,Mall_1,Mall_1_Escalator_A,7.04,42.0,0
2023-08-20,Mall_1,Mall_1_Escalator_A,7.78,44.69,0
2023-08-21,Mall_1,Mall_1_Escalator_A,7.73,41.08,0
2023-08-22,Mall_1,Mall_1_Escalator_A,7.41,41.97,0
2023-08-23,Mall_1,Mall_1_Escalator_A,7.38,41.32,0
2023-08-24,Mall_1,Mall_1_Escalator_A,7.55,42.91,0
2023-08-25,Mall_1,Mall_1_Escalator_A,7.66,43.4,0
2023-08-26,Mall_1,Mall_1_Escalator_A,7.52,42.98,0
2023-08-27,Mall_1,Mall_1_Escalator_A,7.85,45.2,0
2023-08-28,Mall_1,Mall_1_Escalator_A,7.24,43.57,0
2023-08-29,Mall_1,Mall_1_Escalator_A,7.86,43.13,0
2023-08-30,Mall_1,Mall_1_Escalator_A,7.44,44.35,0
2023-08-31,Mall_1,Mall_1_Escalator_A,8.15,41.85,0
2023-09-01,Mall_1,Mall_1_Escalator_A,7.68,42.41,0
2023-09-02,Mall_1,Mall_1_Escalator_A,7.7,42.22,0
2023-09-03,Mall_1,Mall_1_Escalator_A,8.16,45.13,0
2023-09-04,Mall_1,Mall_1_Escalator_A,8.04,42.15,0
2023-09-05,Mall_1,Mall_1_Escalator_A,7.66,45.57,0
2023-09-06,Mall_1,Mall_1_Escalator_A,7.77,45.41,0
2023-09-07,Mall_1,Mall_1_Escalator_A,7.62,42.5,0
2023-09-08,Mall_1,Mall_1_Escalator_A,7.7,42.53,0
2023-09-09,Mall_1,Mall_1_Escalator_A,7.72,44.57,0
2023-09-10,Mall_1,Mall_1_Escalator_A,8.18,43.99,0
2023-09-11,Mall_1,Mall_1_Escalator_A,8.11,43.64,0
2023-09-12,Mall_1,Mall_1_Escalator_A,7.68,43.01,0
2023-09-13,Mall_1,Mall_1_Escalator_A,7.87,43.47,0
2023-09-14,Mall_1,Mall_1_Escalator_A,8.38,42.32,0
2023-09-15,Mall_1,Mall_1_Escalator_A,7.56,43.66,0
2023-09-16,Mall_1,Mall_1_Escalator_A,7.88,45.69,0
2023-09-17,Mall_1,Mall_1_Escalator_A,8.48,42.92,0
2023-09-18,Mall_1,Mall_1_Escalator_A,7.9,45.9,0
2023-09-19,Mall_1,Mall_1_Escalator_A,7.75,42.32,0
2023-09-20,Mall_1,Mall_1_Escalator_A,8.04,42.38,0
2023-09-21,Mall_1,Mall_1_Escalator_A,7.94,44.61,0
2023-09-22,Mall_1,Mall_1_Escalator_A,7.75,45.81,0
2023-09-23,Mall_1,Mall_1_Escalator_A,8.69,45.89,0
2023-09-24,Mall_1,Mall_1_Escalator_A,8.06,44.61,0
2023-09-25,Mall_1,Mall_1_Escalator_A,8.08,44.54,0
2023-09-26,Mall_1,Mall_1_Escalator_A,7.8,45.07,0
2023-09-27,Mall_1,Mall_1_Escalator_A,8.69,45.27,0
2023-09-28,Mall_1,Mall_1_Escalator_A,8.01,43.45,0
2023-09-29,Mall_1,Mall_1_Escalator_A,7.99,46.2,0
2023-09-30,Mall_1,Mall_1_Escalator_A,8.33,45.58,0
2023-10-01,Mall_1,Mall_1_Escalator_A,7.95,44.5,0
2023-10-02,Mall_1,Mall_1_Escalator_A,8.42,43.88,0
2023-10-03,Mall_1,Mall_1_Escalator_A,8.25,46.22,0
2023-10-04,Mall_1,Mall_1_Escalator_A,8.66,44.53,0
2023-10-05,Mall_1,Mall_1_Escalator_A,8.62,47.04,0
2023-10-06,Mall_1,Mall_1_Escalator_A,8.69,46.56,0
2023-10-07,Mall_1,Mall_1_Escalator_A,8.47,46.46,0
2023-10-08,Mall_1,Mall_1_Escalator_A,8.14,44.04,0
2023-10-09,Mall_1,Mall_1_Escalator_A,9.04,44.66,0
2023-10-10,Mall_1,Mall_1_Escalator_A,9.0,44.09,0
2023-10-11,Mall_1,Mall_1_Escalator_A,8.41,44.99,0
2023-10-12,Mall_1,Mall_1_Escalator_A,8.87,46.58,0
2023-10-13,Mall_1,Mall_1_Escalator_A,8.39,46.1,0
2023-10-14,Mall_1,Mall_1_Escalator_A,8.4,45.17,0
2023-10-15,Mall_1,Mall_1_Escalator_A,9.19,47.52,0
2023-10-16,Mall_1,Mall_1_Escalator_A,8.57,46.61,0
2023-10-17,Mall_1,Mall_1_Escalator_A,8.49,46.22,0
2023-10-18,Mall_1,Mall_1_Escalator_A,8.59,47.69,0
2023-10-19,Mall_1,Mall_1_Escalator_A,9.09,46.4,0
2023-10-20,Mall_1,Mall_1_Escalator_A,9.21,44.71,0
2023-10-21,Mall_1,Mall_1_Escalator_A,9.08,46.03,0
2023-10-22,Mall_1,Mall_1_Escalator_A,8.6,46.89,0
2023-10-23,Mall_1,Mall_1_Escalator_A,9.29,47.41,0
2023-10-24,Mall_1,Mall_1_Escalator_A,8.63,47.81,0
2023-10-25,Mall_1,Mall_1_Escalator_A,8.48,45.31,0
2023-10-26,Mall_1,Mall_1_Escalator_A,8.73,47.88,0
2023-10-27,Mall_1,Mall_1_Escalator_A,9.28,46.92,0
2023-10-28,Mall_1,Mall_1_Escalator_A,8.94,46.38,0
2023-10-29,Mall_1,Mall_1_Escalator_A,9.07,47.69,0
2023-10-30,Mall_1,Mall_1_Escalator_A,9.37,44.58,0
2023-10-31,Mall_1,Mall_1_Escalator_A,8.79,45.0,0
2023-11-01,Mall_1,Mall_1_Escalator_A,9.48,47.61,0
2023-11-02,Mall_1,Mall_1_Escalator_A,9.45,48.0,0
2023-11-03,Mall_1,Mall_1_Escalator_A,9.22,46.13,0
2023-11-04,Mall_1,Mall_1_Escalator_A,9.51,46.24,0
2023-11-05,Mall_1,Mall_1_Escalator_A,9.21,47.89,0
2023-11-06,Mall_1,Mall_1_Escalator_A,9.19,47.74,0
2023-11-07,Mall_1,Mall_1_Escalator_A,9.35,47.74,0
2023-11-08,Mall_1,Mall_1_Escalator_A,9.78,46.27,0
2023-11-09,Mall_1,Mall_1_Escalator_A,9.46,48.18,0
2023-11-10,Mall_1,Mall_1_Escalator_A,9.08,46.39,0
2023-11-11,Mall_1,Mall_1_Escalator_A,9.42,46.39,0
2023-11-12,Mall_1,Mall_1_Escalator_A,9.49,47.76,0
2023-11-13,Mall_1,Mall_1_Escalator_A,9.7,47.22,0
2023-11-14,Mall_1,Mall_1_Escalator_A,9.98,46.68,0
2023-11-15,Mall_1,Mall_1_Escalator_A,9.86,46.25,0
2023-11-16,Mall_1,Mall_1_Escalator_A,9.94,48.17,0
2023-11-17,Mall_1,Mall_1_Escalator_A,9.79,45.65,0
2023-11-18,Mall_1,Mall_1_Escalator_A,9.23,47.81,0
2023-11-19,Mall_1,Mall_1_Escalator_A,9.44,45.89,0
2023-11-20,Mall_1,Mall_1_Escalator_A,9.67,48.55,0
2023-11-21,Mall_1,Mall_1_Escalator_A,9.45,49.24,0
2023-11-22,Mall_1,Mall_1_Escalator_A,9.83,45.68,0
2023-11-23,Mall_1,Mall_1_Escalator_A,9.56,49.43,0
2023-11-24,Mall_1,Mall_1_Escalator_A,9.95,45.79,0
2023-11-25,Mall_1,Mall_1_Escalator_A,9.35,48.9,0
2023-11-26,Mall_1,Mall_1_Escalator_A,9.52,48.79,0
2023-11-27,Mall_1,Mall_1_Escalator_A,10.05,48.73,0
2023-11-28,Mall_1,Mall_1_Escalator_A,10.06,46.71,0
2023-11-29,Mall_1,Mall_1_Escalator_A,10.35,49.46,0
2023-11-30,Mall_1,Mall_1_Escalator_A,10.31,48.99,0
2023-12-01,Mall_1,Mall_1_Escalator_A,9.72,48.95,0
2023-12-02,Mall_1,Mall_1_Escalator_A,9.48,48.63,0
2023-12-03,Mall_1,Mall_1_Escalator_A,9.55,48.99,0
2023-12-04,Mall_1,Mall_1_Escalator_A,9.96,48.37,0
2023-12-05,Mall_1,Mall_1_Escalator_A,1.72,33.06,1
2023-12-06,Mall_1,Mall_1_Escalator_A,2.27,32.29,0
2023-12-07,Mall_1,Mall_1_Escalator_A,1.57,30.74,0
2023-12-08,Mall_1,Mall_1_Escalator_A,1.63,32.55,0
2023-12-09,Mall_1,Mall_1_Escalator_A,2.37,32.69,0
2023-12-10,Mall_1,Mall_1_Escalator_A,2.33,33.52,0
2023-12-11,Mall_1,Mall_1_Escalator_A,2.33,33.35,0
2023-12-12,Mall_1,Mall_1_Escalator_A,1.83,32.35,0
2023-12-13,Mall_1,Mall_1_Escalator_A,1.59,34.56,0
2023-12-14,Mall_1,Mall_1_Escalator_A,1.5,31.44,0
2023-12-15,Mall_1,Mall_1_Escalator_A,2.26,33.96,0
2023-12-16,Mall_1,Mall_1_Escalator_A,1.97,32.52,0
2023-12-17,Mall_1,Mall_1_Escalator_A,2.42,34.14,0
2023-12-18,Mall_1,Mall_1_Escalator_A,1.79,33.7,0
2023-12-19,Mall_1,Mall_1_Escalator_A,2.18,32.97,0
2023-12-20,Mall_1,Mall_1_Escalator_A,1.77,34.43,0
2023-12-21,Mall_1,Mall_1_Escalator_A,2.3,34.63,0
2023-12-22,Mall_1,Mall_1_Escalator_A,2.59,35.5,0
2023-12-23,Mall_1,Mall_1_Escalator_A,1.76,34.52,0
2023-12-24,Mall_1,Mall_1_Escalator_A,1.95,34.67,0
2023-12-25,Mall_1,Mall_1_Escalator_A,1.92,32.54,0
2023-12-26,Mall_1,Mall_1_Escalator_A,2.45,32.94,0
2023-12-27,Mall_1,Mall_1_Escalator_A,2.71,31.92,0
2023-12-28,Mall_1,Mall_1_Escalator_A,2.55,35.35,0
2023-12-29,Mall_1,Mall_1_Escalator_A,2.75,31.73,0
2023-12-30,Mall_1,Mall_1_Escalator_A,2.58,33.01,0
2023-12-31,Mall_1,Mall_1_Escalator_A,2.19,34.13,0
2024-01-01,Mall_1,Mall_1_Escalator_A,2.47,32.08,0
2024-01-02,Mall_1,Mall_1_Escalator_A,2.25,34.24,0
2024-01-03,Mall_1,Mall_1_Escalator_A,1.91,35.7,0
2024-01-04,Mall_1,Mall_1_Escalator_A,2.83,35.67,0
2024-01-05,Mall_1,Mall_1_Escalator_A,2.87,32.1,0
2024-01-06,Mall_1,Mall_1_Escalator_A,2.81,35.81,0
2024-01-07,Mall_1,Mall_1_Escalator_A,2.1,34.74,0
2024-01-08,Mall_1,Mall_1_Escalator_A,2.69,33.07,0
2024-01-09,Mall_1,Mall_1_Escalator_A,2.66,32.56,0
2024-01-10,Mall_1,Mall_1_Escalator_A,2.09,32.47,0
2024-01-11,Mall_1,Mall_1_Escalator_A,2.88,34.74,0
2024-01-12,Mall_1,Mall_1_Escalator_A,2.63,34.41,0
2024-01-13,Mall_1,Mall_1_Escalator_A,2.78,34.14,0
2024-01-14,Mall_1,Mall_1_Escalator_A,2.7,32.77,0
2024-01-15,Mall_1,Mall_1_Escalator_A,2.22,33.75,0
2024-01-16,Mall_1,Mall_1_Escalator_A,2.37,35.32,0
2024-01-17,Mall_1,Mall_1_Escalator_A,3.21,33.07,0
2024-01-18,Mall_1,Mall_1_Escalator_A,3.21,33.44,0
2024-01-19,Mall_1,Mall_1_Escalator_A,2.37,32.97,0
2024-01-20,Mall_1,Mall_1_Escalator_A,3.2,35.84,0
2024-01-21,Mall_1,Mall_1_Escalator_A,3.37,36.42,0
2024-01-22,Mall_1,Mall_1_Escalator_A,2.69,36.4,0
2024-01-23,Mall_1,Mall_1_Escalator_A,2.76,34.2,0
2024-01-24,Mall_1,Mall_1_Escalator_A,3.05,36.26,0
2024-01-25,Mall_1,Mall_1_Escalator_A,2.68,33.49,0
2024-01-26,Mall_1,Mall_1_Escalator_A,3.16,33.37,0
2024-01-27,Mall_1,Mall_1_Escalator_A,3.15,35.58,0
2024-01-28,Mall_1,Mall_1_Escalator_A,3.57,36.24,0
2024-01-29,Mall_1,Mall_1_Escalator_A,3.54,35.98,0
2024-01-30,Mall_1,Mall_1_Escalator_A,3.47,34.2,0
2024-01-31,Mall_1,Mall_1_Escalator_A,3.57,35.44,0
2024-02-01,Mall_1,Mall_1_Escalator_A,2.99,36.75,0
2024-02-02,Mall_1,Mall_1_Escalator_A,3.3,34.09,0
2024-02-03,Mall_1,Mall_1_Escalator_A,3.01,33.59,0
2024-02-04,Mall_1,Mall_1_Escalator_A,3.27,36.36,0
2024-02-05,Mall_1,Mall_1_Escalator_A,3.27,34.45,0
2024-02-06,Mall_1,Mall_1_Escalator_A,3.15,37.2,0
2024-02-07,Mall_1,Mall_1_Escalator_A,3.25,36.54,0
2024-02-08,Mall_1,Mall_1_Escalator_A,3.72,37.35,0
2024-02-09,Mall_1,Mall_1_Escalator_A,2.95,36.82,0
2024-02-10,Mall_1,Mall_1_Escalator_A,3.26,35.13,0
2024-02-11,Mall_1,Mall_1_Escalator_A,3.58,36.32,0
2024-02-12,Mall_1,Mall_1_Escalator_A,3.05,37.24,0
