Date,Agency,Policy_Type,Coverage,Conversions
2022-02-06,Geico,Auto,Comprehensive,230
2022-02-06,Geico,Auto,Liability,184
2022-02-06,Geico,Home,Property,187
2022-02-06,Geico,Home,Renters,281
2022-02-06,Geico,Life,Term,288
2022-02-06,Geico,Life,Whole,286
2022-02-06,StateFarm,Auto,Comprehensive,318
2022-02-06,StateFarm,Auto,Liability,297
2022-02-06,StateFarm,Home,Property,256
2022-02-06,StateFarm,Home,Renters,65
2022-02-06,StateFarm,Life,Term,97
2022-02-06,StateFarm,Life,Whole,290
2022-02-06,Allstate,Auto,Comprehensive,111
2022-02-06,Allstate,Auto,Liability,105
2022-02-06,Allstate,Home,Property,119
2022-02-06,Allstate,Home,Renters,62
2022-02-06,Allstate,Life,Term,243
2022-02-06,Allstate,Life,Whole,299
2022-02-07,Geico,Auto,Comprehensive,167
2022-02-07,Geico,Auto,Liability,244
2022-02-07,Geico,Home,Property,282
2022-02-07,Geico,Home,Renters,290
2022-02-07,Geico,Life,Term,64
2022-02-07,Geico,Life,Whole,227
2022-02-07,StateFarm,Auto,Comprehensive,125
2022-02-07,StateFarm,Auto,Liability,152
2022-02-07,StateFarm,Home,Property,273
2022-02-07,StateFarm,Home,Renters,89
2022-02-07,StateFarm,Life,Term,122
2022-02-07,StateFarm,Life,Whole,297
2022-02-07,Allstate,Auto,Comprehensive,182
2022-02-07,Allstate,Auto,Liability,218
2022-02-07,Allstate,Home,Property,184
2022-02-07,Allstate,Home,Renters,262
2022-02-07,Allstate,Life,Term,135
2022-02-07,Allstate,Life,Whole,197
2022-02-08,Geico,Auto,Comprehensive,216
2022-02-08,Geico,Auto,Liability,135
2022-02-08,Geico,Home,Property,223
2022-02-08,Geico,Home,Renters,244
2022-02-08,Geico,Life,Term,56
2022-02-08,Geico,Life,Whole,57
2022-02-08,StateFarm,Auto,Comprehensive,148
2022-02-08,StateFarm,Auto,Liability,230
2022-02-08,StateFarm,Home,Property,289
2022-02-08,StateFarm,Home,Renters,77
2022-02-08,StateFarm,Life,Term,74
2022-02-08,StateFarm,Life,Whole,133
2022-02-08,Allstate,Auto,Comprehensive,101
2022-02-08,Allstate,Auto,Liability,297
2022-02-08,Allstate,Home,Property,95
2022-02-08,Allstate,Home,Renters,249
2022-02-08,Allstate,Life,Term,81
2022-02-08,Allstate,Life,Whole,262
2022-02-09,Geico,Auto,Comprehensive,328
2022-02-09,Geico,Auto,Liability,134
2022-02-09,Geico,Home,Property,190
2022-02-09,Geico,Home,Renters,197
2022-02-09,Geico,Life,Term,83
2022-02-09,Geico,Life,Whole,72
2022-02-09,StateFarm,Auto,Comprehensive,241
2022-02-09,StateFarm,Auto,Liability,210
2022-02-09,StateFarm,Home,Property,260
2022-02-09,StateFarm,Home,Renters,82
2022-02-09,StateFarm,Life,Term,279
2022-02-09,StateFarm,Life,Whole,218
2022-02-09,Allstate,Auto,Comprehensive,276
2022-02-09,Allstate,Auto,Liability,157
2022-02-09,Allstate,Home,Property,290
2022-02-09,Allstate,Home,Renters,213
2022-02-09,Allstate,Life,Term,216
2022-02-09,Allstate,Life,Whole,216
2022-02-10,Geico,Auto,Comprehensive,256
2022-02-10,Geico,Auto,Liability,308
2022-02-10,Geico,Home,Property,263
2022-02-10,Geico,Home,Renters,107
2022-02-10,Geico,Life,Term,130
2022-02-10,Geico,Life,Whole,198
2022-02-10,StateFarm,Auto,Comprehensive,124
2022-02-10,StateFarm,Auto,Liability,307
2022-02-10,StateFarm,Home,Property,103
2022-02-10,StateFarm,Home,Renters,287
2022-02-10,StateFarm,Life,Term,260
2022-02-10,StateFarm,Life,Whole,255
2022-02-10,Allstate,Auto,Comprehensive,192
2022-02-10,Allstate,Auto,Liability,322
2022-02-10,Allstate,Home,Property,289
2022-02-10,Allstate,Home,Renters,108
2022-02-10,Allstate,Life,Term,220
2022-02-10,Allstate,Life,Whole,204
2022-02-11,Geico,Auto,Comprehensive,281
2022-02-11,Geico,Auto,Liability,115
2022-02-11,Geico,Home,Property,178
2022-02-11,Geico,Home,Renters,296
2022-02-11,Geico,Life,Term,80
2022-02-11,Geico,Life,Whole,290
2022-02-11,StateFarm,Auto,Comprehensive,162
2022-02-11,StateFarm,Auto,Liability,168
2022-02-11,StateFarm,Home,Property,257
2022-02-11,StateFarm,Home,Renters,215
2022-02-11,StateFarm,Life,Term,295
2022-02-11,StateFarm,Life,Whole,139
2022-02-11,Allstate,Auto,Comprehensive,128
2022-02-11,Allstate,Auto,Liability,277
2022-02-11,Allstate,Home,Property,216
2022-02-11,Allstate,Home,Renters,236
2022-02-11,Allstate,Life,Term,160
2022-02-11,Allstate,Life,Whole,117
2022-02-12,Geico,Auto,Comprehensive,152
2022-02-12,Geico,Auto,Liability,91
2022-02-12,Geico,Home,Property,84
2022-02-12,Geico,Home,Renters,194
2022-02-12,Geico,Life,Term,298
2022-02-12,Geico,Life,Whole,187
2022-02-12,StateFarm,Auto,Comprehensive,171
2022-02-12,StateFarm,Auto,Liability,288
2022-02-12,StateFarm,Home,Property,249
2022-02-12,StateFarm,Home,Renters,112
2022-02-12,StateFarm,Life,Term,269
2022-02-12,StateFarm,Life,Whole,114
2022-02-12,Allstate,Auto,Comprehensive,346
2022-02-12,Allstate,Auto,Liability,313
2022-02-12,Allstate,Home,Property,225
2022-02-12,Allstate,Home,Renters,283
2022-02-12,Allstate,Life,Term,258
2022-02-12,Allstate,Life,Whole,210
2022-02-13,Geico,Auto,Comprehensive,169
2022-02-13,Geico,Auto,Liability,311
2022-02-13,Geico,Home,Property,170
2022-02-13,Geico,Home,Renters,112
2022-02-13,Geico,Life,Term,120
2022-02-13,Geico,Life,Whole,166
2022-02-13,StateFarm,Auto,Comprehensive,133
2022-02-13,StateFarm,Auto,Liability,205
2022-02-13,StateFarm,Home,Property,219
2022-02-13,StateFarm,Home,Renters,155
2022-02-13,StateFarm,Life,Term,239
2022-02-13,StateFarm,Life,Whole,224
2022-02-13,Allstate,Auto,Comprehensive,156
2022-02-13,Allstate,Auto,Liability,237
2022-02-13,Allstate,Home,Property,202
2022-02-13,Allstate,Home,Renters,273
2022-02-13,Allstate,Life,Term,96
2022-02-13,Allstate,Life,Whole,150
2022-02-14,Geico,Auto,Comprehensive,295
2022-02-14,Geico,Auto,Liability,230
2022-02-14,Geico,Home,Property,172
2022-02-14,Geico,Home,Renters,264
2022-02-14,Geico,Life,Term,217
2022-02-14,Geico,Life,Whole,265
2022-02-14,StateFarm,Auto,Comprehensive,199
2022-02-14,StateFarm,Auto,Liability,190
2022-02-14,StateFarm,Home,Property,212
2022-02-14,StateFarm,Home,Renters,250
2022-02-14,StateFarm,Life,Term,295
2022-02-14,StateFarm,Life,Whole,203
2022-02-14,Allstate,Auto,Comprehensive,274
2022-02-14,Allstate,Auto,Liability,297
2022-02-14,Allstate,Home,Property,113
2022-02-14,Allstate,Home,Renters,284
2022-02-14,Allstate,Life,Term,100
2022-02-14,Allstate,Life,Whole,201
2022-02-15,Geico,Auto,Comprehensive,318
2022-02-15,Geico,Auto,Liability,329
2022-02-15,Geico,Home,Property,90
2022-02-15,Geico,Home,Renters,271
2022-02-15,Geico,Life,Term,197
2022-02-15,Geico,Life,Whole,206
2022-02-15,StateFarm,Auto,Comprehensive,251
2022-02-15,StateFarm,Auto,Liability,304
2022-02-15,StateFarm,Home,Property,132
2022-02-15,StateFarm,Home,Renters,78
2022-02-15,StateFarm,Life,Term,119
2022-02-15,StateFarm,Life,Whole,52
2022-02-15,Allstate,Auto,Comprehensive,163
2022-02-15,Allstate,Auto,Liability,168
2022-02-15,Allstate,Home,Property,204
2022-02-15,Allstate,Home,Renters,66
2022-02-15,Allstate,Life,Term,93
2022-02-15,Allstate,Life,Whole,236
2022-02-16,Geico,Auto,Comprehensive,145
2022-02-16,Geico,Auto,Liability,212
2022-02-16,Geico,Home,Property,124
2022-02-16,Geico,Home,Renters,230
2022-02-16,Geico,Life,Term,135
2022-02-16,Geico,Life,Whole,192
2022-02-16,StateFarm,Auto,Comprehensive,171
2022-02-16,StateFarm,Auto,Liability,279
2022-02-16,StateFarm,Home,Property,160
2022-02-16,StateFarm,Home,Renters,223
2022-02-16,StateFarm,Life,Term,92
2022-02-16,StateFarm,Life,Whole,95
2022-02-16,Allstate,Auto,Comprehensive,342
2022-02-16,Allstate,Auto,Liability,94
2022-02-16,Allstate,Home,Property,275
2022-02-16,Allstate,Home,Renters,207
2022-02-16,Allstate,Life,Term,128
2022-02-16,Allstate,Life,Whole,168
2022-02-17,Geico,Auto,Comprehensive,125
2022-02-17,Geico,Auto,Liability,127
2022-02-17,Geico,Home,Property,254
2022-02-17,Geico,Home,Renters,106
2022-02-17,Geico,Life,Term,167
2022-02-17,Geico,Life,Whole,139
2022-02-17,StateFarm,Auto,Comprehensive,153
2022-02-17,StateFarm,Auto,Liability,317
2022-02-17,StateFarm,Home,Property,298
2022-02-17,StateFarm,Home,Renters,87
2022-02-17,StateFarm,Life,Term,133
2022-02-17,StateFarm,Life,Whole,128
2022-02-17,Allstate,Auto,Comprehensive,224
2022-02-17,Allstate,Auto,Liability,350
2022-02-17,Allstate,Home,Property,78
2022-02-17,Allstate,Home,Renters,65
2022-02-17,Allstate,Life,Term,248
2022-02-17,Allstate,Life,Whole,193
2022-02-18,Geico,Auto,Comprehensive,272
2022-02-18,Geico,Auto,Liability,134
2022-02-18,Geico,Home,Property,237
2022-02-18,Geico,Home,Renters,59
2022-02-18,Geico,Life,Term,197
2022-02-18,Geico,Life,Whole,67
2022-02-18,StateFarm,Auto,Comprehensive,104
2022-02-18,StateFarm,Auto,Liability,163
2022-02-18,StateFarm,Home,Property,80
2022-02-18,StateFarm,Home,Renters,215
2022-02-18,StateFarm,Life,Term,146
2022-02-18,StateFarm,Life,Whole,230
2022-02-18,Allstate,Auto,Comprehensive,302
2022-02-18,Allstate,Auto,Liability,203
2022-02-18,Allstate,Home,Property,123
2022-02-18,Allstate,Home,Renters,237
2022-02-18,Allstate,Life,Term,231
2022-02-18,Allstate,Life,Whole,222
2022-02-19,Geico,Auto,Comprehensive,257
2022-02-19,Geico,Auto,Liability,303
2022-02-19,Geico,Home,Property,93
2022-02-19,Geico,Home,Renters,167
2022-02-19,Geico,Life,Term,284
2022-02-19,Geico,Life,Whole,77
2022-02-19,StateFarm,Auto,Comprehensive,216
2022-02-19,StateFarm,Auto,Liability,309
2022-02-19,StateFarm,Home,Property,268
2022-02-19,StateFarm,Home,Renters,142
2022-02-19,StateFarm,Life,Term,294
2022-02-19,StateFarm,Life,Whole,215
2022-02-19,Allstate,Auto,Comprehensive,301
2022-02-19,Allstate,Auto,Liability,241
2022-02-19,Allstate,Home,Property,256
2022-02-19,Allstate,Home,Renters,64
2022-02-19,Allstate,Life,Term,132
2022-02-19,Allstate,Life,Whole,191
2022-02-20,Geico,Auto,Comprehensive,270
2022-02-20,Geico,Auto,Liability,322
2022-02-20,Geico,Home,Property,280
2022-02-20,Geico,Home,Renters,84
2022-02-20,Geico,Life,Term,93
2022-02-20,Geico,Life,Whole,272
2022-02-20,StateFarm,Auto,Comprehensive,223
2022-02-20,StateFarm,Auto,Liability,260
2022-02-20,StateFarm,Home,Property,213
2022-02-20,StateFarm,Home,Renters,180
2022-02-20,StateFarm,Life,Term,125
2022-02-20,StateFarm,Life,Whole,88
2022-02-20,Allstate,Auto,Comprehensive,207
2022-02-20,Allstate,Auto,Liability,115
2022-02-20,Allstate,Home,Property,265
2022-02-20,Allstate,Home,Renters,288
2022-02-20,Allstate,Life,Term,108
2022-02-20,Allstate,Life,Whole,143
2022-02-21,Geico,Auto,Comprehensive,319
2022-02-21,Geico,Auto,Liability,343
2022-02-21,Geico,Home,Property,274
2022-02-21,Geico,Home,Renters,185
2022-02-21,Geico,Life,Term,282
2022-02-21,Geico,Life,Whole,61
2022-02-21,StateFarm,Auto,Comprehensive,252
2022-02-21,StateFarm,Auto,Liability,316
2022-02-21,StateFarm,Home,Property,61
2022-02-21,StateFarm,Home,Renters,143
2022-02-21,StateFarm,Life,Term,245
2022-02-21,StateFarm,Life,Whole,126
2022-02-21,Allstate,Auto,Comprehensive,227
2022-02-21,Allstate,Auto,Liability,82
2022-02-21,Allstate,Home,Property,266
2022-02-21,Allstate,Home,Renters,186
2022-02-21,Allstate,Life,Term,252
2022-02-21,Allstate,Life,Whole,225
2022-02-22,Geico,Auto,Comprehensive,139
2022-02-22,Geico,Auto,Liability,120
2022-02-22,Geico,Home,Property,229
2022-02-22,Geico,Home,Renters,237
2022-02-22,Geico,Life,Term,190
2022-02-22,Geico,Life,Whole,131
2022-02-22,StateFarm,Auto,Comprehensive,328
2022-02-22,StateFarm,Auto,Liability,221
2022-02-22,StateFarm,Home,Property,285
2022-02-22,StateFarm,Home,Renters,74
2022-02-22,StateFarm,Life,Term,151
2022-02-22,StateFarm,Life,Whole,147
2022-02-22,Allstate,Auto,Comprehensive,95
2022-02-22,Allstate,Auto,Liability,263
2022-02-22,Allstate,Home,Property,283
2022-02-22,Allstate,Home,Renters,103
2022-02-22,Allstate,Life,Term,273
2022-02-22,Allstate,Life,Whole,217
2022-02-23,Geico,Auto,Comprehensive,229
2022-02-23,Geico,Auto,Liability,266
2022-02-23,Geico,Home,Property,121
2022-02-23,Geico,Home,Renters,129
2022-02-23,Geico,Life,Term,55
2022-02-23,Geico,Life,Whole,123
2022-02-23,StateFarm,Auto,Comprehensive,185
2022-02-23,StateFarm,Auto,Liability,286
2022-02-23,StateFarm,Home,Property,273
2022-02-23,StateFarm,Home,Renters,59
2022-02-23,StateFarm,Life,Term,221
2022-02-23,StateFarm,Life,Whole,69
2022-02-23,Allstate,Auto,Comprehensive,285
2022-02-23,Allstate,Auto,Liability,289
2022-02-23,Allstate,Home,Property,156
2022-02-23,Allstate,Home,Renters,286
2022-02-23,Allstate,Life,Term,167
2022-02-23,Allstate,Life,Whole,50
2022-02-24,Geico,Auto,Comprehensive,223
2022-02-24,Geico,Auto,Liability,317
2022-02-24,Geico,Home,Property,220
2022-02-24,Geico,Home,Renters,66
2022-02-24,Geico,Life,Term,175
2022-02-24,Geico,Life,Whole,157
2022-02-24,StateFarm,Auto,Comprehensive,213
2022-02-24,StateFarm,Auto,Liability,235
2022-02-24,StateFarm,Home,Property,158
2022-02-24,StateFarm,Home,Renters,274
2022-02-24,StateFarm,Life,Term,63
2022-02-24,StateFarm,Life,Whole,131
2022-02-24,Allstate,Auto,Comprehensive,190
2022-02-24,Allstate,Auto,Liability,133
2022-02-24,Allstate,Home,Property,297
2022-02-24,Allstate,Home,Renters,266
2022-02-24,Allstate,Life,Term,199
2022-02-24,Allstate,Life,Whole,157
2022-02-25,Geico,Auto,Comprehensive,212
2022-02-25,Geico,Auto,Liability,132
2022-02-25,Geico,Home,Property,87
2022-02-25,Geico,Home,Renters,253
2022-02-25,Geico,Life,Term,101
2022-02-25,Geico,Life,Whole,221
2022-02-25,StateFarm,Auto,Comprehensive,146
2022-02-25,StateFarm,Auto,Liability,198
2022-02-25,StateFarm,Home,Property,90
2022-02-25,StateFarm,Home,Renters,163
2022-02-25,StateFarm,Life,Term,183
2022-02-25,StateFarm,Life,Whole,243
2022-02-25,Allstate,Auto,Comprehensive,355
2022-02-25,Allstate,Auto,Liability,190
2022-02-25,Allstate,Home,Property,281
2022-02-25,Allstate,Home,Renters,101
2022-02-25,Allstate,Life,Term,106
2022-02-25,Allstate,Life,Whole,219
2022-02-26,Geico,Auto,Comprehensive,116
2022-02-26,Geico,Auto,Liability,109
2022-02-26,Geico,Home,Property,192
2022-02-26,Geico,Home,Renters,284
2022-02-26,Geico,Life,Term,196
2022-02-26,Geico,Life,Whole,159
2022-02-26,StateFarm,Auto,Comprehensive,290
2022-02-26,StateFarm,Auto,Liability,314
2022-02-26,StateFarm,Home,Property,266
2022-02-26,StateFarm,Home,Renters,248
2022-02-26,StateFarm,Life,Term,233
2022-02-26,StateFarm,Life,Whole,54
2022-02-26,Allstate,Auto,Comprehensive,171
2022-02-26,Allstate,Auto,Liability,278
2022-02-26,Allstate,Home,Property,128
2022-02-26,Allstate,Home,Renters,294
2022-02-26,Allstate,Life,Term,51
2022-02-26,Allstate,Life,Whole,295
2022-02-27,Geico,Auto,Comprehensive,124
2022-02-27,Geico,Auto,Liability,243
2022-02-27,Geico,Home,Property,183
2022-02-27,Geico,Home,Renters,77
2022-02-27,Geico,Life,Term,237
2022-02-27,Geico,Life,Whole,261
2022-02-27,StateFarm,Auto,Comprehensive,265
2022-02-27,StateFarm,Auto,Liability,290
2022-02-27,StateFarm,Home,Property,104
2022-02-27,StateFarm,Home,Renters,134
2022-02-27,StateFarm,Life,Term,296
2022-02-27,StateFarm,Life,Whole,232
2022-02-27,Allstate,Auto,Comprehensive,287
2022-02-27,Allstate,Auto,Liability,237
2022-02-27,Allstate,Home,Property,156
2022-02-27,Allstate,Home,Renters,80
2022-02-27,Allstate,Life,Term,122
2022-02-27,Allstate,Life,Whole,118
2022-02-28,Geico,Auto,Comprehensive,155
2022-02-28,Geico,Auto,Liability,325
2022-02-28,Geico,Home,Property,248
2022-02-28,Geico,Home,Renters,94
2022-02-28,Geico,Life,Term,224
2022-02-28,Geico,Life,Whole,180
2022-02-28,StateFarm,Auto,Comprehensive,295
2022-02-28,StateFarm,Auto,Liability,306
2022-02-28,StateFarm,Home,Property,103
2022-02-28,StateFarm,Home,Renters,238
2022-02-28,StateFarm,Life,Term,270
2022-02-28,StateFarm,Life,Whole,109
2022-02-28,Allstate,Auto,Comprehensive,201
2022-02-28,Allstate,Auto,Liability,209
2022-02-28,Allstate,Home,Property,183
2022-02-28,Allstate,Home,Renters,193
2022-02-28,Allstate,Life,Term,280
2022-02-28,Allstate,Life,Whole,174
2022-03-01,Geico,Auto,Comprehensive,274
2022-03-01,Geico,Auto,Liability,376
2022-03-01,Geico,Home,Property,208
2022-03-01,Geico,Home,Renters,56
2022-03-01,Geico,Life,Term,136
2022-03-01,Geico,Life,Whole,164
2022-03-01,StateFarm,Auto,Comprehensive,301
2022-03-01,StateFarm,Auto,Liability,155
2022-03-01,StateFarm,Home,Property,99
2022-03-01,StateFarm,Home,Renters,223
2022-03-01,StateFarm,Life,Term,81
2022-03-01,StateFarm,Life,Whole,294
2022-03-01,Allstate,Auto,Comprehensive,117
2022-03-01,Allstate,Auto,Liability,269
2022-03-01,Allstate,Home,Property,129
2022-03-01,Allstate,Home,Renters,135
2022-03-01,Allstate,Life,Term,263
2022-03-01,Allstate,Life,Whole,69
2022-03-02,Geico,Auto,Comprehensive,149
2022-03-02,Geico,Auto,Liability,298
2022-03-02,Geico,Home,Property,148
2022-03-02,Geico,Home,Renters,51
2022-03-02,Geico,Life,Term,298
2022-03-02,Geico,Life,Whole,254
2022-03-02,StateFarm,Auto,Comprehensive,179
2022-03-02,StateFarm,Auto,Liability,117
2022-03-02,StateFarm,Home,Property,295
2022-03-02,StateFarm,Home,Renters,236
2022-03-02,StateFarm,Life,Term,119
2022-03-02,StateFarm,Life,Whole,145
2022-03-02,Allstate,Auto,Comprehensive,111
2022-03-02,Allstate,Auto,Liability,216
2022-03-02,Allstate,Home,Property,63
2022-03-02,Allstate,Home,Renters,92
2022-03-02,Allstate,Life,Term,298
2022-03-02,Allstate,Life,Whole,160
2022-03-03,Geico,Auto,Comprehensive,285
2022-03-03,Geico,Auto,Liability,287
2022-03-03,Geico,Home,Property,91
2022-03-03,Geico,Home,Renters,287
2022-03-03,Geico,Life,Term,195
2022-03-03,Geico,Life,Whole,132
2022-03-03,StateFarm,Auto,Comprehensive,180
2022-03-03,StateFarm,Auto,Liability,153
2022-03-03,StateFarm,Home,Property,263
2022-03-03,StateFarm,Home,Renters,64
2022-03-03,StateFarm,Life,Term,66
2022-03-03,StateFarm,Life,Whole,279
2022-03-03,Allstate,Auto,Comprehensive,203
2022-03-03,Allstate,Auto,Liability,185
2022-03-03,Allstate,Home,Property,290
2022-03-03,Allstate,Home,Renters,66
2022-03-03,Allstate,Life,Term,231
2022-03-03,Allstate,Life,Whole,191
2022-03-04,Geico,Auto,Comprehensive,154
2022-03-04,Geico,Auto,Liability,142
2022-03-04,Geico,Home,Property,214
2022-03-04,Geico,Home,Renters,83
2022-03-04,Geico,Life,Term,286
2022-03-04,Geico,Life,Whole,219
2022-03-04,StateFarm,Auto,Comprehensive,176
2022-03-04,StateFarm,Auto,Liability,176
2022-03-04,StateFarm,Home,Property,139
2022-03-04,StateFarm,Home,Renters,64
2022-03-04,StateFarm,Life,Term,165
2022-03-04,StateFarm,Life,Whole,294
2022-03-04,Allstate,Auto,Comprehensive,299
2022-03-04,Allstate,Auto,Liability,241
2022-03-04,Allstate,Home,Property,237
2022-03-04,Allstate,Home,Renters,223
2022-03-04,Allstate,Life,Term,157
2022-03-04,Allstate,Life,Whole,203
2022-03-05,Geico,Auto,Comprehensive,193
2022-03-05,Geico,Auto,Liability,156
2022-03-05,Geico,Home,Property,92
2022-03-05,Geico,Home,Renters,170
2022-03-05,Geico,Life,Term,277
2022-03-05,Geico,Life,Whole,215
2022-03-05,StateFarm,Auto,Comprehensive,284
2022-03-05,StateFarm,Auto,Liability,147
2022-03-05,StateFarm,Home,Property,242
2022-03-05,StateFarm,Home,Renters,189
2022-03-05,StateFarm,Life,Term,289
2022-03-05,StateFarm,Life,Whole,137
2022-03-05,Allstate,Auto,Comprehensive,235
2022-03-05,Allstate,Auto,Liability,239
2022-03-05,Allstate,Home,Property,72
2022-03-05,Allstate,Home,Renters,86
2022-03-05,Allstate,Life,Term,133
2022-03-05,Allstate,Life,Whole,278
2022-03-06,Geico,Auto,Comprehensive,194
2022-03-06,Geico,Auto,Liability,296
2022-03-06,Geico,Home,Property,157
2022-03-06,Geico,Home,Renters,163
2022-03-06,Geico,Life,Term,102
2022-03-06,Geico,Life,Whole,284
2022-03-06,StateFarm,Auto,Comprehensive,236
2022-03-06,StateFarm,Auto,Liability,212
2022-03-06,StateFarm,Home,Property,250
2022-03-06,StateFarm,Home,Renters,202
2022-03-06,StateFarm,Life,Term,180
2022-03-06,StateFarm,Life,Whole,99
2022-03-06,Allstate,Auto,Comprehensive,302
2022-03-06,Allstate,Auto,Liability,257
2022-03-06,Allstate,Home,Property,183
2022-03-06,Allstate,Home,Renters,90
2022-03-06,Allstate,Life,Term,201
2022-03-06,Allstate,Life,Whole,284
2022-03-07,Geico,Auto,Comprehensive,216
2022-03-07,Geico,Auto,Liability,96
2022-03-07,Geico,Home,Property,287
2022-03-07,Geico,Home,Renters,69
2022-03-07,Geico,Life,Term,190
2022-03-07,Geico,Life,Whole,57
2022-03-07,StateFarm,Auto,Comprehensive,328
2022-03-07,StateFarm,Auto,Liability,135
2022-03-07,StateFarm,Home,Property,282
2022-03-07,StateFarm,Home,Renters,155
2022-03-07,StateFarm,Life,Term,221
2022-03-07,StateFarm,Life,Whole,113
2022-03-07,Allstate,Auto,Comprehensive,285
2022-03-07,Allstate,Auto,Liability,212
2022-03-07,Allstate,Home,Property,95
2022-03-07,Allstate,Home,Renters,146
2022-03-07,Allstate,Life,Term,227
2022-03-07,Allstate,Life,Whole,77
2022-03-08,Geico,Auto,Comprehensive,127
2022-03-08,Geico,Auto,Liability,198
2022-03-08,Geico,Home,Property,182
2022-03-08,Geico,Home,Renters,196
2022-03-08,Geico,Life,Term,117
2022-03-08,Geico,Life,Whole,208
2022-03-08,StateFarm,Auto,Comprehensive,305
2022-03-08,StateFarm,Auto,Liability,180
2022-03-08,StateFarm,Home,Property,60
2022-03-08,StateFarm,Home,Renters,260
2022-03-08,StateFarm,Life,Term,265
2022-03-08,StateFarm,Life,Whole,74
2022-03-08,Allstate,Auto,Comprehensive,346
2022-03-08,Allstate,Auto,Liability,142
2022-03-08,Allstate,Home,Property,199
2022-03-08,Allstate,Home,Renters,220
2022-03-08,Allstate,Life,Term,93
2022-03-08,Allstate,Life,Whole,299
2022-03-09,Geico,Auto,Comprehensive,160
2022-03-09,Geico,Auto,Liability,337
2022-03-09,Geico,Home,Property,81
2022-03-09,Geico,Home,Renters,50
2022-03-09,Geico,Life,Term,285
2022-03-09,Geico,Life,Whole,284
2022-03-09,StateFarm,Auto,Comprehensive,101
2022-03-09,StateFarm,Auto,Liability,300
2022-03-09,StateFarm,Home,Property,263
2022-03-09,StateFarm,Home,Renters,234
2022-03-09,StateFarm,Life,Term,57
2022-03-09,StateFarm,Life,Whole,113
2022-03-09,Allstate,Auto,Comprehensive,256
2022-03-09,Allstate,Auto,Liability,174
