transaction_id,customer_id,policy_type,start_date,end_date,premium_amount,status,claim_history
TXN-136b56a7,C360-100030,Life Insurance,2024-07-01,2025-07-01,945,Expired,0
TXN-f72f64b4,C360-100030,Life Insurance,2025-07-01,2026-07-01,850,Active,1
TXN-7433ec06,C360-100030,Motor Insurance,2021-07-02,2022-07-02,865,Expired,2
TXN-863f02e1,C360-100030,Motor Insurance,2022-07-02,2023-07-02,915,Expired,0
TXN-efa6a9b0,C360-100030,Motor Insurance,2023-07-02,2024-07-01,925,Expired,0
TXN-23c39f85,C360-100030,Motor Insurance,2024-07-01,2025-07-01,1015,Expired,0
TXN-dcfbffa0,C360-100030,Motor Insurance,2025-07-01,2026-07-01,917,Active,0
TXN-2be8da75,C360-100030,Accidental Insurance,2021-07-02,2022-07-02,321,Expired,0
TXN-f5d1ca6e,C360-100030,Accidental Insurance,2022-07-02,2023-07-02,337,Expired,0
TXN-f2728f16,C360-100030,Accidental Insurance,2023-07-02,2024-07-01,373,Expired,1
TXN-b1c2ddde,C360-100030,Accidental Insurance,2024-07-01,2025-07-01,402,Expired,0
TXN-c9f10e03,C360-100030,Accidental Insurance,2025-07-01,2026-07-01,521,Active,0
TXN-0279e8a3,C360-100031,Motor Insurance,2021-07-02,2022-07-02,1285,Expired,0
TXN-a160fd23,C360-100031,Motor Insurance,2022-07-02,2023-07-02,1322,Expired,0
TXN-1c50d397,C360-100031,Motor Insurance,2023-07-02,2024-07-01,1369,Expired,0
TXN-4b602bbf,C360-100031,Health Insurance,2021-07-02,2022-07-02,915,Expired,0
TXN-7a31dffb,C360-100032,Health Insurance,2021-07-02,2022-07-02,922,Expired,0
TXN-80688f9b,C360-100032,Health Insurance,2022-07-02,2023-07-02,962,Expired,0
TXN-f099be57,C360-100032,Health Insurance,2023-07-02,2024-07-01,970,Expired,1
TXN-c800e536,C360-100032,Health Insurance,2024-07-01,2025-07-01,1009,Expired,1
TXN-259675f6,C360-100032,Health Insurance,2025-07-01,2026-07-01,1102,Active,0
TXN-a00c8442,C360-100032,Life Insurance,2021-07-02,2022-07-02,703,Expired,0
TXN-aac49484,C360-100032,Life Insurance,2022-07-02,2023-07-02,731,Expired,0
TXN-b13e923c,C360-100032,Life Insurance,2023-07-02,2024-07-01,723,Expired,1
TXN-402ec598,C360-100032,Life Insurance,2024-07-01,2025-07-01,853,Expired,0
TXN-1c6ec53b,C360-100032,Life Insurance,2025-07-01,2026-07-01,771,Active,2
TXN-3dfb4a42,C360-100032,Motor Insurance,2021-07-02,2022-07-02,353,Expired,0
TXN-6d26a7d4,C360-100032,Motor Insurance,2022-07-02,2023-07-02,377,Expired,0
TXN-26a9f8d5,C360-100032,Motor Insurance,2023-07-02,2024-07-01,373,Expired,1
TXN-6bac1552,C360-100032,Motor Insurance,2024-07-01,2025-07-01,416,Expired,0
TXN-1ecb69c0,C360-100032,Motor Insurance,2025-07-01,2026-07-01,465,Active,0
TXN-560531e2,C360-100032,Accidental Insurance,2021-07-02,2022-07-02,329,Expired,2
TXN-4a464c68,C360-100032,Accidental Insurance,2022-07-02,2023-07-02,372,Expired,0
TXN-bc8eecd1,C360-100032,Accidental Insurance,2023-07-02,2024-07-01,421,Expired,0
TXN-9963eb9e,C360-100032,Accidental Insurance,2024-07-01,2025-07-01,371,Expired,0
TXN-9395afaf,C360-100032,Accidental Insurance,2025-07-01,2026-07-01,485,Active,0
TXN-90639edb,C360-100033,Motor Insurance,2021-07-02,2022-07-02,343,Expired,0
TXN-b75f77f0,C360-100033,Motor Insurance,2022-07-02,2023-07-02,390,Expired,1
TXN-6f4dd1c4,C360-100033,Motor Insurance,2023-07-02,2024-07-01,373,Expired,1
TXN-58b36c9d,C360-100033,Motor Insurance,2024-07-01,2025-07-01,400,Expired,1
TXN-275931b2,C360-100033,Motor Insurance,2025-07-01,2026-07-01,443,Cancelled,0
TXN-bc0ebe16,C360-100033,Life Insurance,2021-07-02,2022-07-02,1078,Expired,2
TXN-760620fe,C360-100034,Health Insurance,2021-07-02,2022-07-02,348,Expired,1
TXN-f5d9dc26,C360-100034,Health Insurance,2022-07-02,2023-07-02,394,Expired,0
TXN-0b35d55e,C360-100034,Health Insurance,2023-07-02,2024-07-01,416,Expired,1
TXN-576ae56d,C360-100034,Health Insurance,2024-07-01,2025-07-01,426,Expired,0
TXN-9ffed93b,C360-100034,Health Insurance,2025-07-01,2026-07-01,500,Active,0
TXN-e1b2ec9a,C360-100034,Life Insurance,2021-07-02,2022-07-02,1358,Expired,0
TXN-f7934f44,C360-100034,Life Insurance,2022-07-02,2023-07-02,1376,Expired,0
TXN-3133938a,C360-100034,Life Insurance,2023-07-02,2024-07-01,1404,Expired,0
TXN-9a9d4466,C360-100034,Life Insurance,2024-07-01,2025-07-01,1454,Expired,1
TXN-72230675,C360-100034,Life Insurance,2025-07-01,2026-07-01,1506,Active,0
TXN-ab5210be,C360-100034,Motor Insurance,2021-07-02,2022-07-02,1090,Expired,1
TXN-ef4e8a2e,C360-100034,Motor Insurance,2022-07-02,2023-07-02,1130,Expired,0
TXN-8eca53eb,C360-100034,Motor Insurance,2023-07-02,2024-07-01,1120,Expired,0
TXN-121ae869,C360-100034,Motor Insurance,2024-07-01,2025-07-01,1177,Expired,0
TXN-2ce31b3c,C360-100034,Motor Insurance,2025-07-01,2026-07-01,1202,Active,0
TXN-cc464b70,C360-100034,Accidental Insurance,2021-07-02,2022-07-02,307,Expired,0
TXN-03885642,C360-100034,Accidental Insurance,2022-07-02,2023-07-02,330,Expired,0
TXN-5a8d0241,C360-100034,Accidental Insurance,2023-07-02,2024-07-01,375,Expired,0
TXN-b8445589,C360-100034,Accidental Insurance,2024-07-01,2025-07-01,436,Expired,0
TXN-bb1335af,C360-100034,Accidental Insurance,2025-07-01,2026-07-01,411,Active,2
TXN-06c5024e,C360-100035,Health Insurance,2021-07-02,2022-07-02,1026,Expired,1
TXN-0227c9e0,C360-100035,Health Insurance,2022-07-02,2023-07-02,1048,Expired,0
TXN-7fba7717,C360-100035,Health Insurance,2023-07-02,2024-07-01,1084,Expired,0
TXN-54af6d3b,C360-100035,Health Insurance,2024-07-01,2025-07-01,1068,Expired,1
TXN-875e8151,C360-100035,Health Insurance,2025-07-01,2026-07-01,1078,Active,0
TXN-af5d30c3,C360-100035,Life Insurance,2021-07-02,2022-07-02,721,Expired,0
TXN-02c9277b,C360-100035,Life Insurance,2022-07-02,2023-07-02,753,Expired,0
TXN-2f4abb6a,C360-100035,Life Insurance,2023-07-02,2024-07-01,803,Expired,0
TXN-1530cc44,C360-100035,Life Insurance,2024-07-01,2025-07-01,808,Expired,1
TXN-00d488c1,C360-100035,Life Insurance,2025-07-01,2026-07-01,909,Active,0
TXN-8b7f8b4d,C360-100035,Motor Insurance,2021-07-02,2022-07-02,873,Expired,0
TXN-d31b76d8,C360-100035,Motor Insurance,2022-07-02,2023-07-02,889,Expired,1
TXN-f5e2addb,C360-100035,Motor Insurance,2023-07-02,2024-07-01,911,Expired,0
TXN-015854fa,C360-100035,Motor Insurance,2024-07-01,2025-07-01,1017,Expired,0
TXN-1db0fed5,C360-100035,Motor Insurance,2025-07-01,2026-07-01,917,Active,0
TXN-62ac3af6,C360-100035,Accidental Insurance,2021-07-02,2022-07-02,449,Expired,0
TXN-0da7a9b0,C360-100035,Accidental Insurance,2022-07-02,2023-07-02,482,Expired,0
TXN-2e947b71,C360-100035,Accidental Insurance,2023-07-02,2024-07-01,519,Expired,0
TXN-577cf383,C360-100035,Accidental Insurance,2024-07-01,2025-07-01,518,Expired,0
TXN-ecd48747,C360-100035,Accidental Insurance,2025-07-01,2026-07-01,493,Active,0
TXN-086ebfb3,C360-100036,Life Insurance,2021-07-02,2022-07-02,1427,Expired,0
TXN-1976620a,C360-100036,Life Insurance,2022-07-02,2023-07-02,1459,Expired,0
TXN-6c2829cd,C360-100036,Life Insurance,2023-07-02,2024-07-01,1453,Expired,0
TXN-f1e950d7,C360-100036,Life Insurance,2024-07-01,2025-07-01,1460,Expired,0
TXN-7692e985,C360-100036,Life Insurance,2025-07-01,2026-07-01,1467,Active,0
TXN-b41c77d8,C360-100037,Accidental Insurance,2021-07-02,2022-07-02,705,Expired,1
TXN-800fef14,C360-100037,Accidental Insurance,2022-07-02,2023-07-02,736,Expired,0
TXN-0eae3466,C360-100037,Accidental Insurance,2023-07-02,2024-07-01,747,Expired,0
TXN-83036a96,C360-100037,Accidental Insurance,2024-07-01,2025-07-01,795,Expired,0
TXN-d2077320,C360-100037,Accidental Insurance,2025-07-01,2026-07-01,845,Active,0
TXN-54d455b8,C360-100038,Health Insurance,2021-07-02,2022-07-02,334,Expired,0
TXN-61201591,C360-100038,Health Insurance,2022-07-02,2023-07-02,379,Expired,1
TXN-6c982fa8,C360-100038,Health Insurance,2023-07-02,2024-07-01,388,Expired,1
TXN-804530bf,C360-100038,Health Insurance,2024-07-01,2025-07-01,463,Expired,0
TXN-34863b44,C360-100038,Health Insurance,2025-07-01,2026-07-01,478,Active,0
TXN-e0b92883,C360-100038,Life Insurance,2021-07-02,2022-07-02,1097,Expired,1
TXN-916b253f,C360-100038,Life Insurance,2022-07-02,2023-07-02,1113,Expired,1
TXN-4b77ca5a,C360-100038,Life Insurance,2023-07-02,2024-07-01,1163,Expired,2
TXN-6d36ad37,C360-100038,Life Insurance,2024-07-01,2025-07-01,1172,Expired,1
TXN-c21c47d7,C360-100038,Life Insurance,2025-07-01,2026-07-01,1245,Active,0
TXN-c291a2d0,C360-100038,Motor Insurance,2021-07-02,2022-07-02,700,Expired,0
TXN-56fa7588,C360-100038,Motor Insurance,2022-07-02,2023-07-02,744,Expired,0
TXN-ffa24daf,C360-100038,Motor Insurance,2023-07-02,2024-07-01,754,Expired,0
TXN-32a20c64,C360-100038,Motor Insurance,2024-07-01,2025-07-01,790,Expired,1
TXN-c0b014e0,C360-100038,Motor Insurance,2025-07-01,2026-07-01,852,Active,0
TXN-6731888e,C360-100038,Accidental Insurance,2021-07-02,2022-07-02,1047,Expired,0
TXN-06d0e448,C360-100038,Accidental Insurance,2022-07-02,2023-07-02,1092,Expired,0
TXN-773924ac,C360-100038,Accidental Insurance,2023-07-02,2024-07-01,1071,Expired,1
TXN-2740a94b,C360-100038,Accidental Insurance,2024-07-01,2025-07-01,1155,Expired,0
TXN-4dc2a886,C360-100038,Accidental Insurance,2025-07-01,2026-07-01,1103,Active,0
TXN-600786d5,C360-100039,Accidental Insurance,2021-07-02,2022-07-02,1115,Expired,0
TXN-00c22899,C360-100039,Accidental Insurance,2022-07-02,2023-07-02,1126,Expired,0
TXN-137fca03,C360-100039,Accidental Insurance,2023-07-02,2024-07-01,1175,Expired,0
TXN-84aea223,C360-100039,Accidental Insurance,2024-07-01,2025-07-01,1184,Expired,0
TXN-b122c47e,C360-100039,Accidental Insurance,2025-07-01,2026-07-01,1211,Active,0
TXN-10007614,C360-100039,Life Insurance,2021-07-02,2022-07-02,1292,Expired,1
TXN-e2829c85,C360-100039,Life Insurance,2022-07-02,2023-07-02,1319,Expired,0
TXN-08e366da,C360-100039,Life Insurance,2023-07-02,2024-07-01,1314,Expired,0
TXN-90a63ffd,C360-100039,Life Insurance,2024-07-01,2025-07-01,1397,Expired,0
TXN-d16f623e,C360-100039,Life Insurance,2025-07-01,2026-07-01,1436,Active,0
TXN-8c721adc,C360-100040,Health Insurance,2021-07-02,2022-07-02,1174,Expired,1
TXN-6b30fea4,C360-100040,Health Insurance,2022-07-02,2023-07-02,1220,Expired,0
TXN-8622647e,C360-100040,Health Insurance,2023-07-02,2024-07-01,1248,Expired,0
TXN-7a673e86,C360-100040,Health Insurance,2024-07-01,2025-07-01,1228,Expired,0
TXN-c3495bad,C360-100040,Health Insurance,2025-07-01,2026-07-01,1238,Active,0
TXN-b8d7dd92,C360-100040,Life Insurance,2021-07-02,2022-07-02,1154,Expired,0
TXN-6938dc55,C360-100040,Life Insurance,2022-07-02,2023-07-02,1183,Expired,0
TXN-b5e0f620,C360-100040,Life Insurance,2023-07-02,2024-07-01,1234,Expired,1
TXN-43f8a40b,C360-100040,Life Insurance,2024-07-01,2025-07-01,1253,Expired,1
TXN-0fa04ae2,C360-100040,Life Insurance,2025-07-01,2026-07-01,1294,Active,0
TXN-ce86eaf6,C360-100040,Motor Insurance,2021-07-02,2022-07-02,661,Expired,0
TXN-312e5821,C360-100040,Motor Insurance,2022-07-02,2023-07-02,705,Expired,0
TXN-6f7c20f6,C360-100040,Motor Insurance,2023-07-02,2024-07-01,727,Expired,2
TXN-df4d6397,C360-100040,Motor Insurance,2024-07-01,2025-07-01,700,Expired,0
TXN-696fe2e5,C360-100040,Motor Insurance,2025-07-01,2026-07-01,785,Active,0
TXN-e077d38a,C360-100040,Accidental Insurance,2021-07-02,2022-07-02,836,Expired,0
TXN-baaac252,C360-100040,Accidental Insurance,2022-07-02,2023-07-02,863,Expired,2
TXN-13545d2c,C360-100040,Accidental Insurance,2023-07-02,2024-07-01,930,Expired,0
TXN-72c1db63,C360-100040,Accidental Insurance,2024-07-01,2025-07-01,923,Expired,1
TXN-895f0697,C360-100040,Accidental Insurance,2025-07-01,2026-07-01,988,Active,1
TXN-09f692ae,C360-100041,Health Insurance,2021-07-02,2022-07-02,361,Expired,0
TXN-c3b9b14c,C360-100041,Health Insurance,2022-07-02,2023-07-02,388,Expired,0
TXN-d3a0cbfa,C360-100041,Health Insurance,2023-07-02,2024-07-01,387,Expired,0
TXN-a9d71028,C360-100041,Health Insurance,2024-07-01,2025-07-01,499,Expired,0
TXN-62fde710,C360-100041,Health Insurance,2025-07-01,2026-07-01,445,Active,0
TXN-79fd8343,C360-100043,Health Insurance,2021-07-02,2022-07-02,325,Expired,0
TXN-d4da65fe,C360-100043,Health Insurance,2022-07-02,2023-07-02,368,Expired,0
TXN-13660452,C360-100043,Health Insurance,2023-07-02,2024-07-01,367,Expired,0
TXN-679d845c,C360-100043,Health Insurance,2024-07-01,2025-07-01,463,Expired,0
TXN-153306e8,C360-100043,Health Insurance,2025-07-01,2026-07-01,409,Active,0
TXN-cf3ffa98,C360-100043,Life Insurance,2021-07-02,2022-07-02,803,Expired,1
TXN-9a03620a,C360-100043,Life Insurance,2022-07-02,2023-07-02,841,Expired,0
TXN-dbdb3935,C360-100043,Life Insurance,2023-07-02,2024-07-01,837,Expired,0
TXN-3b5836ab,C360-100043,Life Insurance,2024-07-01,2025-07-01,878,Expired,0
TXN-55ce400b,C360-100043,Life Insurance,2025-07-01,2026-07-01,903,Active,0
TXN-f877c1fa,C360-100043,Motor Insurance,2021-07-02,2022-07-02,349,Expired,2
TXN-f6898487,C360-100043,Motor Insurance,2022-07-02,2023-07-02,363,Expired,0
TXN-13ee3d00,C360-100043,Motor Insurance,2023-07-02,2024-07-01,395,Expired,0
TXN-67c42c3c,C360-100043,Motor Insurance,2024-07-01,2025-07-01,481,Expired,0
TXN-efba05f8,C360-100043,Motor Insurance,2025-07-01,2026-07-01,541,Active,0
TXN-a8e5e810,C360-100043,Accidental Insurance,2021-07-02,2022-07-02,846,Expired,0
TXN-798c2337,C360-100043,Accidental Insurance,2022-07-02,2023-07-02,856,Expired,0
TXN-99a42d15,C360-100043,Accidental Insurance,2023-07-02,2024-07-01,892,Expired,0
TXN-f51dc0bb,C360-100043,Accidental Insurance,2024-07-01,2025-07-01,939,Expired,0
TXN-771266f4,C360-100043,Accidental Insurance,2025-07-01,2026-07-01,1030,Active,0
TXN-5cbb25af,C360-100044,Health Insurance,2021-07-02,2022-07-02,889,Expired,1
TXN-6aca7d4a,C360-100044,Health Insurance,2022-07-02,2023-07-02,916,Expired,0
TXN-b7b279ac,C360-100044,Health Insurance,2023-07-02,2024-07-01,957,Expired,1
TXN-0676a553,C360-100044,Health Insurance,2024-07-01,2025-07-01,979,Expired,0
TXN-442c9055,C360-100044,Health Insurance,2025-07-01,2026-07-01,1065,Active,0
TXN-89a60750,C360-100044,Life Insurance,2021-07-02,2022-07-02,507,Expired,0
TXN-9af8949f,C360-100044,Life Insurance,2022-07-02,2023-07-02,529,Expired,1
TXN-871b3ab3,C360-100044,Life Insurance,2023-07-02,2024-07-01,565,Expired,0
TXN-ab58be9d,C360-100044,Life Insurance,2024-07-01,2025-07-01,639,Expired,0
TXN-44cbfdd5,C360-100044,Life Insurance,2025-07-01,2026-07-01,611,Active,2
TXN-a46b7c6d,C360-100044,Motor Insurance,2021-07-02,2022-07-02,472,Expired,0
TXN-47754e8a,C360-100044,Motor Insurance,2022-07-02,2023-07-02,515,Expired,0
TXN-8291f744,C360-100044,Motor Insurance,2023-07-02,2024-07-01,504,Expired,0
TXN-5790a7ad,C360-100044,Motor Insurance,2024-07-01,2025-07-01,511,Expired,0
TXN-c0b5b83a,C360-100044,Motor Insurance,2025-07-01,2026-07-01,516,Active,0
TXN-05fabd2d,C360-100044,Accidental Insurance,2021-07-02,2022-07-02,470,Expired,0
TXN-7e347fbb,C360-100044,Accidental Insurance,2022-07-02,2023-07-02,492,Expired,0
TXN-b7def096,C360-100044,Accidental Insurance,2023-07-02,2024-07-01,492,Expired,0
TXN-fd71edf3,C360-100044,Accidental Insurance,2024-07-01,2025-07-01,611,Expired,0
TXN-a11ddabf,C360-100044,Accidental Insurance,2025-07-01,2026-07-01,542,Active,0
TXN-2ee81a8a,C360-100045,Health Insurance,2021-07-02,2022-07-02,563,Expired,1
TXN-6051245f,C360-100045,Health Insurance,2022-07-02,2023-07-02,584,Expired,0
TXN-c2612314,C360-100045,Health Insurance,2023-07-02,2024-07-01,585,Expired,0
TXN-165da2b8,C360-100045,Health Insurance,2024-07-01,2025-07-01,602,Expired,0
TXN-a31f1383,C360-100045,Health Insurance,2025-07-01,2026-07-01,675,Active,0
TXN-cf14a672,C360-100045,Life Insurance,2021-07-02,2022-07-02,1324,Expired,0
TXN-e09fe308,C360-100045,Life Insurance,2022-07-02,2023-07-02,1358,Expired,1
TXN-a5c6a950,C360-100045,Life Insurance,2023-07-02,2024-07-01,1388,Expired,0
TXN-93a0a27e,C360-100045,Life Insurance,2024-07-01,2025-07-01,1411,Expired,1
TXN-93cd4171,C360-100045,Life Insurance,2025-07-01,2026-07-01,1372,Active,0
TXN-e13df534,C360-100045,Motor Insurance,2021-07-02,2022-07-02,388,Expired,0
TXN-8c006a09,C360-100045,Motor Insurance,2022-07-02,2023-07-02,404,Expired,0
TXN-f844a223,C360-100045,Motor Insurance,2023-07-02,2024-07-01,476,Expired,0
TXN-a41fd642,C360-100045,Motor Insurance,2024-07-01,2025-07-01,445,Expired,0
TXN-807cbbdb,C360-100045,Motor Insurance,2025-07-01,2026-07-01,500,Active,0
TXN-d8a59181,C360-100045,Accidental Insurance,2021-07-02,2022-07-02,644,Expired,0
TXN-fbb4da55,C360-100045,Accidental Insurance,2022-07-02,2023-07-02,674,Expired,0
TXN-1ed6c6b4,C360-100045,Accidental Insurance,2023-07-02,2024-07-01,714,Expired,0
TXN-476d1557,C360-100045,Accidental Insurance,2024-07-01,2025-07-01,710,Expired,0
TXN-da7d8d35,C360-100045,Accidental Insurance,2025-07-01,2026-07-01,704,Active,0
TXN-8c8219a7,C360-100046,Health Insurance,2021-07-02,2022-07-02,542,Expired,0
TXN-5994bb6d,C360-100046,Health Insurance,2022-07-02,2023-07-02,560,Expired,0
TXN-a9a2909d,C360-100046,Health Insurance,2023-07-02,2024-07-01,616,Expired,2
TXN-09e6a908,C360-100046,Life Insurance,2021-07-02,2022-07-02,1285,Expired,0
TXN-ac2e07b2,C360-100046,Life Insurance,2022-07-02,2023-07-02,1335,Expired,0
TXN-48b0ae33,C360-100047,Motor Insurance,2021-07-02,2022-07-02,708,Expired,0
TXN-a5e3a5ad,C360-100047,Motor Insurance,2022-07-02,2023-07-02,740,Expired,1
TXN-a38fd309,C360-100047,Motor Insurance,2023-07-02,2024-07-01,754,Expired,1
TXN-843d7afd,C360-100047,Motor Insurance,2024-07-01,2025-07-01,795,Expired,0
TXN-12072e48,C360-100047,Motor Insurance,2025-07-01,2026-07-01,760,Active,0
TXN-3f49bef2,C360-100047,Accidental Insurance,2021-07-02,2022-07-02,520,Expired,0
TXN-a2563275,C360-100047,Accidental Insurance,2022-07-02,2023-07-02,555,Expired,0
TXN-0d667d8e,C360-100047,Accidental Insurance,2023-07-02,2024-07-01,560,Expired,0
TXN-68a16317,C360-100047,Accidental Insurance,2024-07-01,2025-07-01,583,Expired,1
TXN-dcdecc93,C360-100047,Accidental Insurance,2025-07-01,2026-07-01,676,Active,0
TXN-64d1763d,C360-100048,Health Insurance,2021-07-02,2022-07-02,368,Expired,0
TXN-d0ce3926,C360-100048,Health Insurance,2022-07-02,2023-07-02,387,Expired,0
TXN-8979a138,C360-100048,Health Insurance,2023-07-02,2024-07-01,422,Expired,2
TXN-81428d03,C360-100048,Health Insurance,2024-07-01,2025-07-01,446,Expired,1
TXN-f642954d,C360-100048,Health Insurance,2025-07-01,2026-07-01,416,Active,0
TXN-fddd7177,C360-100048,Life Insurance,2021-07-02,2022-07-02,643,Expired,0
TXN-0b647d11,C360-100048,Life Insurance,2022-07-02,2023-07-02,665,Expired,0
TXN-f68372ba,C360-100049,Life Insurance,2021-07-02,2022-07-02,1016,Expired,0
TXN-89fbd936,C360-100049,Life Insurance,2022-07-02,2023-07-02,1043,Expired,0
TXN-4f5f0c82,C360-100049,Life Insurance,2023-07-02,2024-07-01,1060,Expired,0
TXN-f628af3a,C360-100049,Life Insurance,2024-07-01,2025-07-01,1157,Expired,0
TXN-ea9754f0,C360-100049,Life Insurance,2025-07-01,2026-07-01,1128,Active,0
TXN-ab882fd0,C360-100049,Motor Insurance,2021-07-02,2022-07-02,425,Expired,0
TXN-decbc756,C360-100049,Motor Insurance,2022-07-02,2023-07-02,470,Expired,0
TXN-fbf6e40c,C360-100049,Motor Insurance,2023-07-02,2024-07-01,495,Expired,1
TXN-f2cccd14,C360-100049,Motor Insurance,2024-07-01,2025-07-01,515,Expired,0
TXN-2193630c,C360-100049,Motor Insurance,2025-07-01,2026-07-01,505,Active,0
TXN-78f0b738,C360-100050,Life Insurance,2021-07-02,2022-07-02,1387,Expired,1
TXN-f34d7b54,C360-100051,Health Insurance,2021-07-02,2022-07-02,511,Expired,0
TXN-aa3bb1ea,C360-100051,Health Insurance,2022-07-02,2023-07-02,532,Expired,0
TXN-89d3d640,C360-100051,Health Insurance,2023-07-02,2024-07-01,599,Expired,0
TXN-26391a71,C360-100051,Health Insurance,2024-07-01,2025-07-01,574,Expired,2
TXN-56d2238f,C360-100051,Health Insurance,2025-07-01,2026-07-01,583,Active,0
TXN-9725eee4,C360-100051,Life Insurance,2021-07-02,2022-07-02,829,Expired,0
TXN-d368c74f,C360-100051,Life Insurance,2022-07-02,2023-07-02,863,Expired,0
TXN-aad47b4e,C360-100051,Life Insurance,2023-07-02,2024-07-01,927,Expired,2
TXN-2596d18c,C360-100051,Life Insurance,2024-07-01,2025-07-01,874,Expired,0
TXN-56caece5,C360-100051,Life Insurance,2025-07-01,2026-07-01,969,Active,2
TXN-6889d847,C360-100051,Motor Insurance,2021-07-02,2022-07-02,1246,Expired,0
TXN-9371138e,C360-100051,Motor Insurance,2022-07-02,2023-07-02,1268,Expired,0
TXN-2136b83c,C360-100051,Motor Insurance,2023-07-02,2024-07-01,1302,Expired,0
TXN-d4017bf0,C360-100051,Motor Insurance,2024-07-01,2025-07-01,1294,Expired,0
TXN-c3582540,C360-100051,Motor Insurance,2025-07-01,2026-07-01,1370,Active,0
TXN-f0ecc849,C360-100051,Accidental Insurance,2021-07-02,2022-07-02,1198,Expired,0
TXN-772833c2,C360-100051,Accidental Insurance,2022-07-02,2023-07-02,1220,Expired,0
TXN-990fcf61,C360-100051,Accidental Insurance,2023-07-02,2024-07-01,1294,Expired,0
TXN-78427f9b,C360-100051,Accidental Insurance,2024-07-01,2025-07-01,1234,Expired,0
TXN-a5b3c3a7,C360-100051,Accidental Insurance,2025-07-01,2026-07-01,1358,Active,0
TXN-2000c921,C360-100052,Accidental Insurance,2021-07-02,2022-07-02,1179,Expired,0
TXN-72bc120f,C360-100052,Accidental Insurance,2022-07-02,2023-07-02,1217,Expired,0
TXN-2d753e26,C360-100052,Accidental Insurance,2023-07-02,2024-07-01,1251,Expired,0
TXN-7ad80440,C360-100052,Accidental Insurance,2024-07-01,2025-07-01,1224,Expired,0
TXN-291027bd,C360-100052,Accidental Insurance,2025-07-01,2026-07-01,1363,Active,0
TXN-0a8b6acd,C360-100053,Motor Insurance,2021-07-02,2022-07-02,524,Expired,0
TXN-88e06274,C360-100053,Motor Insurance,2022-07-02,2023-07-02,563,Expired,1
TXN-eec37981,C360-100053,Motor Insurance,2023-07-02,2024-07-01,564,Expired,0
TXN-11510a68,C360-100053,Motor Insurance,2024-07-01,2025-07-01,623,Expired,0
TXN-09ee7152,C360-100053,Motor Insurance,2025-07-01,2026-07-01,592,Active,0
TXN-e4d07cfe,C360-100053,Health Insurance,2021-07-02,2022-07-02,1091,Expired,0
TXN-18b750cf,C360-100053,Health Insurance,2022-07-02,2023-07-02,1113,Expired,1
TXN-d3423d37,C360-100053,Health Insurance,2023-07-02,2024-07-01,1123,Expired,2
TXN-f572d899,C360-100053,Health Insurance,2024-07-01,2025-07-01,1226,Expired,0
