Date,Store,Category,Product,Demand_Volume
2022-01-22,Whole Foods,Meat,Chicken,446
2022-01-22,Whole Foods,Meat,Beef,320
2022-01-22,Whole Foods,Meat,Pork,456
2022-01-22,Trader Joes,Produce,Apples,386
2022-01-22,Trader Joes,Produce,Bananas,530
2022-01-22,Trader Joes,Produce,Carrots,455
2022-01-22,Trader Joes,Dairy,Milk,417
2022-01-22,Trader Joes,Dairy,Cheese,416
2022-01-22,Trader Joes,Dairy,Yogurt,326
2022-01-22,Trader Joes,Meat,Chicken,177
2022-01-22,Trader Joes,Meat,Beef,214
2022-01-22,Trader Joes,Meat,Pork,178
2022-01-22,Kroger,Produce,Apples,410
2022-01-22,Kroger,Produce,Bananas,584
2022-01-22,Kroger,Produce,Carrots,253
2022-01-22,Kroger,Dairy,Milk,265
2022-01-22,Kroger,Dairy,Cheese,355
2022-01-22,Kroger,Dairy,Yogurt,316
2022-01-22,Kroger,Meat,Chicken,311
2022-01-22,Kroger,Meat,Beef,137
2022-01-22,Kroger,Meat,Pork,364
2022-01-23,Whole Foods,Produce,Apples,361
2022-01-23,Whole Foods,Produce,Bananas,365
2022-01-23,Whole Foods,Produce,Carrots,155
2022-01-23,Whole Foods,Dairy,Milk,108
2022-01-23,Whole Foods,Dairy,Cheese,269
2022-01-23,Whole Foods,Dairy,Yogurt,427
2022-01-23,Whole Foods,Meat,Chicken,148
2022-01-23,Whole Foods,Meat,Beef,113
2022-01-23,Whole Foods,Meat,Pork,374
2022-01-23,Trader Joes,Produce,Apples,276
2022-01-23,Trader Joes,Produce,Bananas,350
2022-01-23,Trader Joes,Produce,Carrots,348
2022-01-23,Trader Joes,Dairy,Milk,105
2022-01-23,Trader Joes,Dairy,Cheese,478
2022-01-23,Trader Joes,Dairy,Yogurt,336
2022-01-23,Trader Joes,Meat,Chicken,249
2022-01-23,Trader Joes,Meat,Beef,307
2022-01-23,Trader Joes,Meat,Pork,245
2022-01-23,Kroger,Produce,Apples,279
2022-01-23,Kroger,Produce,Bananas,593
2022-01-23,Kroger,Produce,Carrots,218
2022-01-23,Kroger,Dairy,Milk,305
2022-01-23,Kroger,Dairy,Cheese,168
2022-01-23,Kroger,Dairy,Yogurt,192
2022-01-23,Kroger,Meat,Chicken,192
2022-01-23,Kroger,Meat,Beef,405
2022-01-23,Kroger,Meat,Pork,324
2022-01-24,Whole Foods,Produce,Apples,456
2022-01-24,Whole Foods,Produce,Bananas,389
2022-01-24,Whole Foods,Produce,Carrots,423
2022-01-24,Whole Foods,Dairy,Milk,371
2022-01-24,Whole Foods,Dairy,Cheese,446
2022-01-24,Whole Foods,Dairy,Yogurt,345
2022-01-24,Whole Foods,Meat,Chicken,418
2022-01-24,Whole Foods,Meat,Beef,158
2022-01-24,Whole Foods,Meat,Pork,453
2022-01-24,Trader Joes,Produce,Apples,290
2022-01-24,Trader Joes,Produce,Bananas,199
2022-01-24,Trader Joes,Produce,Carrots,342
2022-01-24,Trader Joes,Dairy,Milk,374
2022-01-24,Trader Joes,Dairy,Cheese,190
2022-01-24,Trader Joes,Dairy,Yogurt,212
2022-01-24,Trader Joes,Meat,Chicken,302
2022-01-24,Trader Joes,Meat,Beef,294
2022-01-24,Trader Joes,Meat,Pork,389
2022-01-24,Kroger,Produce,Apples,501
2022-01-24,Kroger,Produce,Bananas,542
2022-01-24,Kroger,Produce,Carrots,279
2022-01-24,Kroger,Dairy,Milk,389
2022-01-24,Kroger,Dairy,Cheese,455
2022-01-24,Kroger,Dairy,Yogurt,405
2022-01-24,Kroger,Meat,Chicken,430
2022-01-24,Kroger,Meat,Beef,345
2022-01-24,Kroger,Meat,Pork,324
2022-01-25,Whole Foods,Produce,Apples,272
2022-01-25,Whole Foods,Produce,Bananas,534
2022-01-25,Whole Foods,Produce,Carrots,492
2022-01-25,Whole Foods,Dairy,Milk,241
2022-01-25,Whole Foods,Dairy,Cheese,482
2022-01-25,Whole Foods,Dairy,Yogurt,425
2022-01-25,Whole Foods,Meat,Chicken,175
2022-01-25,Whole Foods,Meat,Beef,349
2022-01-25,Whole Foods,Meat,Pork,443
2022-01-25,Trader Joes,Produce,Apples,234
2022-01-25,Trader Joes,Produce,Bananas,195
2022-01-25,Trader Joes,Produce,Carrots,500
2022-01-25,Trader Joes,Dairy,Milk,126
2022-01-25,Trader Joes,Dairy,Cheese,241
2022-01-25,Trader Joes,Dairy,Yogurt,287
2022-01-25,Trader Joes,Meat,Chicken,173
2022-01-25,Trader Joes,Meat,Beef,476
2022-01-25,Trader Joes,Meat,Pork,109
2022-01-25,Kroger,Produce,Apples,293
2022-01-25,Kroger,Produce,Bananas,469
2022-01-25,Kroger,Produce,Carrots,418
2022-01-25,Kroger,Dairy,Milk,116
2022-01-25,Kroger,Dairy,Cheese,329
2022-01-25,Kroger,Dairy,Yogurt,196
2022-01-25,Kroger,Meat,Chicken,211
2022-01-25,Kroger,Meat,Beef,302
2022-01-25,Kroger,Meat,Pork,192
2022-01-26,Whole Foods,Produce,Apples,584
2022-01-26,Whole Foods,Produce,Bananas,319
2022-01-26,Whole Foods,Produce,Carrots,219
2022-01-26,Whole Foods,Dairy,Milk,362
2022-01-26,Whole Foods,Dairy,Cheese,305
2022-01-26,Whole Foods,Dairy,Yogurt,386
2022-01-26,Whole Foods,Meat,Chicken,179
2022-01-26,Whole Foods,Meat,Beef,251
2022-01-26,Whole Foods,Meat,Pork,429
2022-01-26,Trader Joes,Produce,Apples,385
2022-01-26,Trader Joes,Produce,Bananas,358
2022-01-26,Trader Joes,Produce,Carrots,489
2022-01-26,Trader Joes,Dairy,Milk,248
2022-01-26,Trader Joes,Dairy,Cheese,258
2022-01-26,Trader Joes,Dairy,Yogurt,145
2022-01-26,Trader Joes,Meat,Chicken,204
2022-01-26,Trader Joes,Meat,Beef,260
2022-01-26,Trader Joes,Meat,Pork,212
2022-01-26,Kroger,Produce,Apples,524
2022-01-26,Kroger,Produce,Bananas,414
2022-01-26,Kroger,Produce,Carrots,599
2022-01-26,Kroger,Dairy,Milk,209
2022-01-26,Kroger,Dairy,Cheese,302
2022-01-26,Kroger,Dairy,Yogurt,491
2022-01-26,Kroger,Meat,Chicken,381
2022-01-26,Kroger,Meat,Beef,151
2022-01-26,Kroger,Meat,Pork,154
2022-01-27,Whole Foods,Produce,Apples,254
2022-01-27,Whole Foods,Produce,Bananas,363
2022-01-27,Whole Foods,Produce,Carrots,358
2022-01-27,Whole Foods,Dairy,Milk,176
2022-01-27,Whole Foods,Dairy,Cheese,240
2022-01-27,Whole Foods,Dairy,Yogurt,451
2022-01-27,Whole Foods,Meat,Chicken,441
2022-01-27,Whole Foods,Meat,Beef,308
2022-01-27,Whole Foods,Meat,Pork,358
2022-01-27,Trader Joes,Produce,Apples,252
2022-01-27,Trader Joes,Produce,Bananas,435
2022-01-27,Trader Joes,Produce,Carrots,621
2022-01-27,Trader Joes,Dairy,Milk,395
2022-01-27,Trader Joes,Dairy,Cheese,249
2022-01-27,Trader Joes,Dairy,Yogurt,137
2022-01-27,Trader Joes,Meat,Chicken,288
2022-01-27,Trader Joes,Meat,Beef,184
2022-01-27,Trader Joes,Meat,Pork,354
2022-01-27,Kroger,Produce,Apples,508
2022-01-27,Kroger,Produce,Bananas,251
2022-01-27,Kroger,Produce,Carrots,641
2022-01-27,Kroger,Dairy,Milk,149
2022-01-27,Kroger,Dairy,Cheese,306
2022-01-27,Kroger,Dairy,Yogurt,227
2022-01-27,Kroger,Meat,Chicken,107
2022-01-27,Kroger,Meat,Beef,393
2022-01-27,Kroger,Meat,Pork,453
2022-01-28,Whole Foods,Produce,Apples,207
2022-01-28,Whole Foods,Produce,Bananas,358
2022-01-28,Whole Foods,Produce,Carrots,513
2022-01-28,Whole Foods,Dairy,Milk,433
2022-01-28,Whole Foods,Dairy,Cheese,208
2022-01-28,Whole Foods,Dairy,Yogurt,488
2022-01-28,Whole Foods,Meat,Chicken,428
2022-01-28,Whole Foods,Meat,Beef,434
2022-01-28,Whole Foods,Meat,Pork,269
2022-01-28,Trader Joes,Produce,Apples,433
2022-01-28,Trader Joes,Produce,Bananas,381
2022-01-28,Trader Joes,Produce,Carrots,579
2022-01-28,Trader Joes,Dairy,Milk,452
2022-01-28,Trader Joes,Dairy,Cheese,260
2022-01-28,Trader Joes,Dairy,Yogurt,150
2022-01-28,Trader Joes,Meat,Chicken,303
2022-01-28,Trader Joes,Meat,Beef,370
2022-01-28,Trader Joes,Meat,Pork,246
2022-01-28,Kroger,Produce,Apples,276
2022-01-28,Kroger,Produce,Bananas,184
2022-01-28,Kroger,Produce,Carrots,606
2022-01-28,Kroger,Dairy,Milk,241
2022-01-28,Kroger,Dairy,Cheese,196
2022-01-28,Kroger,Dairy,Yogurt,429
2022-01-28,Kroger,Meat,Chicken,144
2022-01-28,Kroger,Meat,Beef,112
2022-01-28,Kroger,Meat,Pork,468
2022-01-29,Whole Foods,Produce,Apples,455
2022-01-29,Whole Foods,Produce,Bananas,473
2022-01-29,Whole Foods,Produce,Carrots,466
2022-01-29,Whole Foods,Dairy,Milk,310
2022-01-29,Whole Foods,Dairy,Cheese,342
2022-01-29,Whole Foods,Dairy,Yogurt,353
2022-01-29,Whole Foods,Meat,Chicken,262
2022-01-29,Whole Foods,Meat,Beef,489
2022-01-29,Whole Foods,Meat,Pork,387
2022-01-29,Trader Joes,Produce,Apples,471
2022-01-29,Trader Joes,Produce,Bananas,499
2022-01-29,Trader Joes,Produce,Carrots,295
2022-01-29,Trader Joes,Dairy,Milk,107
2022-01-29,Trader Joes,Dairy,Cheese,284
2022-01-29,Trader Joes,Dairy,Yogurt,266
2022-01-29,Trader Joes,Meat,Chicken,219
2022-01-29,Trader Joes,Meat,Beef,415
2022-01-29,Trader Joes,Meat,Pork,499
2022-01-29,Kroger,Produce,Apples,549
2022-01-29,Kroger,Produce,Bananas,519
2022-01-29,Kroger,Produce,Carrots,562
2022-01-29,Kroger,Dairy,Milk,337
2022-01-29,Kroger,Dairy,Cheese,452
2022-01-29,Kroger,Dairy,Yogurt,218
2022-01-29,Kroger,Meat,Chicken,345
2022-01-29,Kroger,Meat,Beef,477
2022-01-29,Kroger,Meat,Pork,371
2022-01-30,Whole Foods,Produce,Apples,507
2022-01-30,Whole Foods,Produce,Bananas,376
2022-01-30,Whole Foods,Produce,Carrots,301
2022-01-30,Whole Foods,Dairy,Milk,310
2022-01-30,Whole Foods,Dairy,Cheese,432
2022-01-30,Whole Foods,Dairy,Yogurt,160
2022-01-30,Whole Foods,Meat,Chicken,282
2022-01-30,Whole Foods,Meat,Beef,434
2022-01-30,Whole Foods,Meat,Pork,138
2022-01-30,Trader Joes,Produce,Apples,457
2022-01-30,Trader Joes,Produce,Bananas,538
2022-01-30,Trader Joes,Produce,Carrots,240
2022-01-30,Trader Joes,Dairy,Milk,381
2022-01-30,Trader Joes,Dairy,Cheese,227
2022-01-30,Trader Joes,Dairy,Yogurt,235
2022-01-30,Trader Joes,Meat,Chicken,459
2022-01-30,Trader Joes,Meat,Beef,198
2022-01-30,Trader Joes,Meat,Pork,155
2022-01-30,Kroger,Produce,Apples,251
2022-01-30,Kroger,Produce,Bananas,567
2022-01-30,Kroger,Produce,Carrots,358
2022-01-30,Kroger,Dairy,Milk,138
2022-01-30,Kroger,Dairy,Cheese,262
2022-01-30,Kroger,Dairy,Yogurt,161
2022-01-30,Kroger,Meat,Chicken,499
2022-01-30,Kroger,Meat,Beef,369
2022-01-30,Kroger,Meat,Pork,141
2022-01-31,Whole Foods,Produce,Apples,203
2022-01-31,Whole Foods,Produce,Bananas,617
2022-01-31,Whole Foods,Produce,Carrots,561
2022-01-31,Whole Foods,Dairy,Milk,196
2022-01-31,Whole Foods,Dairy,Cheese,109
2022-01-31,Whole Foods,Dairy,Yogurt,465
2022-01-31,Whole Foods,Meat,Chicken,410
2022-01-31,Whole Foods,Meat,Beef,286
2022-01-31,Whole Foods,Meat,Pork,488
2022-01-31,Trader Joes,Produce,Apples,237
2022-01-31,Trader Joes,Produce,Bananas,584
2022-01-31,Trader Joes,Produce,Carrots,305
2022-01-31,Trader Joes,Dairy,Milk,347
2022-01-31,Trader Joes,Dairy,Cheese,294
2022-01-31,Trader Joes,Dairy,Yogurt,286
2022-01-31,Trader Joes,Meat,Chicken,195
2022-01-31,Trader Joes,Meat,Beef,207
2022-01-31,Trader Joes,Meat,Pork,372
2022-01-31,Kroger,Produce,Apples,274
2022-01-31,Kroger,Produce,Bananas,560
2022-01-31,Kroger,Produce,Carrots,213
2022-01-31,Kroger,Dairy,Milk,248
2022-01-31,Kroger,Dairy,Cheese,416
2022-01-31,Kroger,Dairy,Yogurt,291
2022-01-31,Kroger,Meat,Chicken,203
2022-01-31,Kroger,Meat,Beef,301
2022-01-31,Kroger,Meat,Pork,169
2022-02-01,Whole Foods,Produce,Apples,308
2022-02-01,Whole Foods,Produce,Bananas,273
2022-02-01,Whole Foods,Produce,Carrots,568
2022-02-01,Whole Foods,Dairy,Milk,276
2022-02-01,Whole Foods,Dairy,Cheese,186
2022-02-01,Whole Foods,Dairy,Yogurt,233
2022-02-01,Whole Foods,Meat,Chicken,427
2022-02-01,Whole Foods,Meat,Beef,407
2022-02-01,Whole Foods,Meat,Pork,304
2022-02-01,Trader Joes,Produce,Apples,324
2022-02-01,Trader Joes,Produce,Bananas,219
2022-02-01,Trader Joes,Produce,Carrots,564
2022-02-01,Trader Joes,Dairy,Milk,340
2022-02-01,Trader Joes,Dairy,Cheese,384
2022-02-01,Trader Joes,Dairy,Yogurt,420
2022-02-01,Trader Joes,Meat,Chicken,341
2022-02-01,Trader Joes,Meat,Beef,310
2022-02-01,Trader Joes,Meat,Pork,388
2022-02-01,Kroger,Produce,Apples,335
2022-02-01,Kroger,Produce,Bananas,490
2022-02-01,Kroger,Produce,Carrots,311
2022-02-01,Kroger,Dairy,Milk,301
2022-02-01,Kroger,Dairy,Cheese,293
2022-02-01,Kroger,Dairy,Yogurt,471
2022-02-01,Kroger,Meat,Chicken,472
2022-02-01,Kroger,Meat,Beef,144
2022-02-01,Kroger,Meat,Pork,254
2022-02-02,Whole Foods,Produce,Apples,626
2022-02-02,Whole Foods,Produce,Bananas,230
2022-02-02,Whole Foods,Produce,Carrots,440
2022-02-02,Whole Foods,Dairy,Milk,113
2022-02-02,Whole Foods,Dairy,Cheese,404
2022-02-02,Whole Foods,Dairy,Yogurt,253
2022-02-02,Whole Foods,Meat,Chicken,190
2022-02-02,Whole Foods,Meat,Beef,275
2022-02-02,Whole Foods,Meat,Pork,311
2022-02-02,Trader Joes,Produce,Apples,560
2022-02-02,Trader Joes,Produce,Bananas,445
2022-02-02,Trader Joes,Produce,Carrots,215
2022-02-02,Trader Joes,Dairy,Milk,155
2022-02-02,Trader Joes,Dairy,Cheese,327
2022-02-02,Trader Joes,Dairy,Yogurt,340
2022-02-02,Trader Joes,Meat,Chicken,381
2022-02-02,Trader Joes,Meat,Beef,370
2022-02-02,Trader Joes,Meat,Pork,255
2022-02-02,Kroger,Produce,Apples,498
2022-02-02,Kroger,Produce,Bananas,421
2022-02-02,Kroger,Produce,Carrots,536
2022-02-02,Kroger,Dairy,Milk,140
2022-02-02,Kroger,Dairy,Cheese,153
2022-02-02,Kroger,Dairy,Yogurt,363
2022-02-02,Kroger,Meat,Chicken,368
2022-02-02,Kroger,Meat,Beef,183
2022-02-02,Kroger,Meat,Pork,498
2022-02-03,Whole Foods,Produce,Apples,531
2022-02-03,Whole Foods,Produce,Bananas,445
2022-02-03,Whole Foods,Produce,Carrots,220
2022-02-03,Whole Foods,Dairy,Milk,347
2022-02-03,Whole Foods,Dairy,Cheese,345
2022-02-03,Whole Foods,Dairy,Yogurt,305
2022-02-03,Whole Foods,Meat,Chicken,168
2022-02-03,Whole Foods,Meat,Beef,179
2022-02-03,Whole Foods,Meat,Pork,215
2022-02-03,Trader Joes,Produce,Apples,477
2022-02-03,Trader Joes,Produce,Bananas,352
2022-02-03,Trader Joes,Produce,Carrots,437
2022-02-03,Trader Joes,Dairy,Milk,335
2022-02-03,Trader Joes,Dairy,Cheese,470
2022-02-03,Trader Joes,Dairy,Yogurt,425
2022-02-03,Trader Joes,Meat,Chicken,305
2022-02-03,Trader Joes,Meat,Beef,423
2022-02-03,Trader Joes,Meat,Pork,427
2022-02-03,Kroger,Produce,Apples,315
2022-02-03,Kroger,Produce,Bananas,394
2022-02-03,Kroger,Produce,Carrots,564
2022-02-03,Kroger,Dairy,Milk,197
2022-02-03,Kroger,Dairy,Cheese,320
2022-02-03,Kroger,Dairy,Yogurt,133
2022-02-03,Kroger,Meat,Chicken,134
2022-02-03,Kroger,Meat,Beef,211
2022-02-03,Kroger,Meat,Pork,363
2022-02-04,Whole Foods,Produce,Apples,239
2022-02-04,Whole Foods,Produce,Bananas,287
2022-02-04,Whole Foods,Produce,Carrots,249
2022-02-04,Whole Foods,Dairy,Milk,431
2022-02-04,Whole Foods,Dairy,Cheese,299
2022-02-04,Whole Foods,Dairy,Yogurt,406
2022-02-04,Whole Foods,Meat,Chicken,149
2022-02-04,Whole Foods,Meat,Beef,442
2022-02-04,Whole Foods,Meat,Pork,336
2022-02-04,Trader Joes,Produce,Apples,403
2022-02-04,Trader Joes,Produce,Bananas,323
2022-02-04,Trader Joes,Produce,Carrots,525
2022-02-04,Trader Joes,Dairy,Milk,105
2022-02-04,Trader Joes,Dairy,Cheese,239
2022-02-04,Trader Joes,Dairy,Yogurt,433
2022-02-04,Trader Joes,Meat,Chicken,295
2022-02-04,Trader Joes,Meat,Beef,163
2022-02-04,Trader Joes,Meat,Pork,332
2022-02-04,Kroger,Produce,Apples,519
2022-02-04,Kroger,Produce,Bananas,254
2022-02-04,Kroger,Produce,Carrots,547
2022-02-04,Kroger,Dairy,Milk,101
2022-02-04,Kroger,Dairy,Cheese,122
2022-02-04,Kroger,Dairy,Yogurt,469
2022-02-04,Kroger,Meat,Chicken,101
2022-02-04,Kroger,Meat,Beef,408
2022-02-04,Kroger,Meat,Pork,262
2022-02-05,Whole Foods,Produce,Apples,615
2022-02-05,Whole Foods,Produce,Bananas,439
2022-02-05,Whole Foods,Produce,Carrots,600
2022-02-05,Whole Foods,Dairy,Milk,363
2022-02-05,Whole Foods,Dairy,Cheese,130
2022-02-05,Whole Foods,Dairy,Yogurt,138
2022-02-05,Whole Foods,Meat,Chicken,448
2022-02-05,Whole Foods,Meat,Beef,419
2022-02-05,Whole Foods,Meat,Pork,103
2022-02-05,Trader Joes,Produce,Apples,610
2022-02-05,Trader Joes,Produce,Bananas,238
2022-02-05,Trader Joes,Produce,Carrots,300
2022-02-05,Trader Joes,Dairy,Milk,231
2022-02-05,Trader Joes,Dairy,Cheese,122
2022-02-05,Trader Joes,Dairy,Yogurt,307
2022-02-05,Trader Joes,Meat,Chicken,428
2022-02-05,Trader Joes,Meat,Beef,452
2022-02-05,Trader Joes,Meat,Pork,270
2022-02-05,Kroger,Produce,Apples,239
2022-02-05,Kroger,Produce,Bananas,509
2022-02-05,Kroger,Produce,Carrots,264
2022-02-05,Kroger,Dairy,Milk,380
2022-02-05,Kroger,Dairy,Cheese,462
2022-02-05,Kroger,Dairy,Yogurt,127
2022-02-05,Kroger,Meat,Chicken,315
2022-02-05,Kroger,Meat,Beef,232
2022-02-05,Kroger,Meat,Pork,356
2022-02-06,Whole Foods,Produce,Apples,285
2022-02-06,Whole Foods,Produce,Bananas,457
2022-02-06,Whole Foods,Produce,Carrots,245
2022-02-06,Whole Foods,Dairy,Milk,285
2022-02-06,Whole Foods,Dairy,Cheese,320
2022-02-06,Whole Foods,Dairy,Yogurt,460
2022-02-06,Whole Foods,Meat,Chicken,382
2022-02-06,Whole Foods,Meat,Beef,120
2022-02-06,Whole Foods,Meat,Pork,349
2022-02-06,Trader Joes,Produce,Apples,421
2022-02-06,Trader Joes,Produce,Bananas,490
2022-02-06,Trader Joes,Produce,Carrots,599
2022-02-06,Trader Joes,Dairy,Milk,248
2022-02-06,Trader Joes,Dairy,Cheese,485
2022-02-06,Trader Joes,Dairy,Yogurt,249
2022-02-06,Trader Joes,Meat,Chicken,107
2022-02-06,Trader Joes,Meat,Beef,374
2022-02-06,Trader Joes,Meat,Pork,214
2022-02-06,Kroger,Produce,Apples,485
2022-02-06,Kroger,Produce,Bananas,517
2022-02-06,Kroger,Produce,Carrots,505
2022-02-06,Kroger,Dairy,Milk,438
2022-02-06,Kroger,Dairy,Cheese,419
2022-02-06,Kroger,Dairy,Yogurt,407
2022-02-06,Kroger,Meat,Chicken,167
2022-02-06,Kroger,Meat,Beef,121
2022-02-06,Kroger,Meat,Pork,334
2022-02-07,Whole Foods,Produce,Apples,545
2022-02-07,Whole Foods,Produce,Bananas,370
2022-02-07,Whole Foods,Produce,Carrots,375
2022-02-07,Whole Foods,Dairy,Milk,341
2022-02-07,Whole Foods,Dairy,Cheese,488
2022-02-07,Whole Foods,Dairy,Yogurt,181
2022-02-07,Whole Foods,Meat,Chicken,200
2022-02-07,Whole Foods,Meat,Beef,101
2022-02-07,Whole Foods,Meat,Pork,113
2022-02-07,Trader Joes,Produce,Apples,244
2022-02-07,Trader Joes,Produce,Bananas,428
2022-02-07,Trader Joes,Produce,Carrots,568
2022-02-07,Trader Joes,Dairy,Milk,179
2022-02-07,Trader Joes,Dairy,Cheese,251
2022-02-07,Trader Joes,Dairy,Yogurt,208
2022-02-07,Trader Joes,Meat,Chicken,189
2022-02-07,Trader Joes,Meat,Beef,260
2022-02-07,Trader Joes,Meat,Pork,201
2022-02-07,Kroger,Produce,Apples,433
2022-02-07,Kroger,Produce,Bananas,237
2022-02-07,Kroger,Produce,Carrots,227
2022-02-07,Kroger,Dairy,Milk,217
2022-02-07,Kroger,Dairy,Cheese,437
2022-02-07,Kroger,Dairy,Yogurt,374
2022-02-07,Kroger,Meat,Chicken,272
2022-02-07,Kroger,Meat,Beef,323
2022-02-07,Kroger,Meat,Pork,167
2022-02-08,Whole Foods,Produce,Apples,462
2022-02-08,Whole Foods,Produce,Bananas,542
2022-02-08,Whole Foods,Produce,Carrots,398
2022-02-08,Whole Foods,Dairy,Milk,252
2022-02-08,Whole Foods,Dairy,Cheese,465
2022-02-08,Whole Foods,Dairy,Yogurt,278
2022-02-08,Whole Foods,Meat,Chicken,126
2022-02-08,Whole Foods,Meat,Beef,370
2022-02-08,Whole Foods,Meat,Pork,298
2022-02-08,Trader Joes,Produce,Apples,557
2022-02-08,Trader Joes,Produce,Bananas,214
2022-02-08,Trader Joes,Produce,Carrots,419
2022-02-08,Trader Joes,Dairy,Milk,148
2022-02-08,Trader Joes,Dairy,Cheese,177
2022-02-08,Trader Joes,Dairy,Yogurt,294
2022-02-08,Trader Joes,Meat,Chicken,311
2022-02-08,Trader Joes,Meat,Beef,466
2022-02-08,Trader Joes,Meat,Pork,104
2022-02-08,Kroger,Produce,Apples,171
2022-02-08,Kroger,Produce,Bananas,265
2022-02-08,Kroger,Produce,Carrots,340
2022-02-08,Kroger,Dairy,Milk,174
2022-02-08,Kroger,Dairy,Cheese,291
2022-02-08,Kroger,Dairy,Yogurt,234
2022-02-08,Kroger,Meat,Chicken,380
2022-02-08,Kroger,Meat,Beef,168
2022-02-08,Kroger,Meat,Pork,109
2022-02-09,Whole Foods,Produce,Apples,601
2022-02-09,Whole Foods,Produce,Bananas,273
2022-02-09,Whole Foods,Produce,Carrots,254
2022-02-09,Whole Foods,Dairy,Milk,298
2022-02-09,Whole Foods,Dairy,Cheese,473
2022-02-09,Whole Foods,Dairy,Yogurt,283
2022-02-09,Whole Foods,Meat,Chicken,215
2022-02-09,Whole Foods,Meat,Beef,295
2022-02-09,Whole Foods,Meat,Pork,376
2022-02-09,Trader Joes,Produce,Apples,321
2022-02-09,Trader Joes,Produce,Bananas,438
2022-02-09,Trader Joes,Produce,Carrots,538
2022-02-09,Trader Joes,Dairy,Milk,355
2022-02-09,Trader Joes,Dairy,Cheese,438
2022-02-09,Trader Joes,Dairy,Yogurt,315
2022-02-09,Trader Joes,Meat,Chicken,346
2022-02-09,Trader Joes,Meat,Beef,449
2022-02-09,Trader Joes,Meat,Pork,141
2022-02-09,Kroger,Produce,Apples,523
2022-02-09,Kroger,Produce,Bananas,500
2022-02-09,Kroger,Produce,Carrots,232
2022-02-09,Kroger,Dairy,Milk,249
2022-02-09,Kroger,Dairy,Cheese,272
2022-02-09,Kroger,Dairy,Yogurt,128
2022-02-09,Kroger,Meat,Chicken,151
2022-02-09,Kroger,Meat,Beef,445
2022-02-09,Kroger,Meat,Pork,110
2022-02-10,Whole Foods,Produce,Apples,368
2022-02-10,Whole Foods,Produce,Bananas,418
2022-02-10,Whole Foods,Produce,Carrots,211
2022-02-10,Whole Foods,Dairy,Milk,429
2022-02-10,Whole Foods,Dairy,Cheese,451
2022-02-10,Whole Foods,Dairy,Yogurt,157
2022-02-10,Whole Foods,Meat,Chicken,494
2022-02-10,Whole Foods,Meat,Beef,394
2022-02-10,Whole Foods,Meat,Pork,159
2022-02-10,Trader Joes,Produce,Apples,546
2022-02-10,Trader Joes,Produce,Bananas,407
2022-02-10,Trader Joes,Produce,Carrots,300
2022-02-10,Trader Joes,Dairy,Milk,381
2022-02-10,Trader Joes,Dairy,Cheese,337
2022-02-10,Trader Joes,Dairy,Yogurt,316
2022-02-10,Trader Joes,Meat,Chicken,213
2022-02-10,Trader Joes,Meat,Beef,421
2022-02-10,Trader Joes,Meat,Pork,252
2022-02-10,Kroger,Produce,Apples,304
2022-02-10,Kroger,Produce,Bananas,228
2022-02-10,Kroger,Produce,Carrots,549
2022-02-10,Kroger,Dairy,Milk,153
2022-02-10,Kroger,Dairy,Cheese,363
2022-02-10,Kroger,Dairy,Yogurt,138
2022-02-10,Kroger,Meat,Chicken,195
2022-02-10,Kroger,Meat,Beef,238
2022-02-10,Kroger,Meat,Pork,182
2022-02-11,Whole Foods,Produce,Apples,336
2022-02-11,Whole Foods,Produce,Bananas,314
2022-02-11,Whole Foods,Produce,Carrots,466
2022-02-11,Whole Foods,Dairy,Milk,216
2022-02-11,Whole Foods,Dairy,Cheese,211
2022-02-11,Whole Foods,Dairy,Yogurt,378
2022-02-11,Whole Foods,Meat,Chicken,113
2022-02-11,Whole Foods,Meat,Beef,136
2022-02-11,Whole Foods,Meat,Pork,181
2022-02-11,Trader Joes,Produce,Apples,553
2022-02-11,Trader Joes,Produce,Bananas,251
2022-02-11,Trader Joes,Produce,Carrots,322
2022-02-11,Trader Joes,Dairy,Milk,162
2022-02-11,Trader Joes,Dairy,Cheese,269
2022-02-11,Trader Joes,Dairy,Yogurt,283
2022-02-11,Trader Joes,Meat,Chicken,495
2022-02-11,Trader Joes,Meat,Beef,129
2022-02-11,Trader Joes,Meat,Pork,392
2022-02-11,Kroger,Produce,Apples,212
2022-02-11,Kroger,Produce,Bananas,534
2022-02-11,Kroger,Produce,Carrots,371
2022-02-11,Kroger,Dairy,Milk,109
2022-02-11,Kroger,Dairy,Cheese,383
2022-02-11,Kroger,Dairy,Yogurt,278
2022-02-11,Kroger,Meat,Chicken,429
2022-02-11,Kroger,Meat,Beef,332
2022-02-11,Kroger,Meat,Pork,197
2022-02-12,Whole Foods,Produce,Apples,522
2022-02-12,Whole Foods,Produce,Bananas,522
2022-02-12,Whole Foods,Produce,Carrots,260
2022-02-12,Whole Foods,Dairy,Milk,486
2022-02-12,Whole Foods,Dairy,Cheese,128
2022-02-12,Whole Foods,Dairy,Yogurt,358
2022-02-12,Whole Foods,Meat,Chicken,119
2022-02-12,Whole Foods,Meat,Beef,107
2022-02-12,Whole Foods,Meat,Pork,375
2022-02-12,Trader Joes,Produce,Apples,525
2022-02-12,Trader Joes,Produce,Bananas,455
2022-02-12,Trader Joes,Produce,Carrots,421
2022-02-12,Trader Joes,Dairy,Milk,222
