Date,Company,Freight_Type,Shipping_Lane,Vessel_Name,IMO_Number,Vessel_Capacity,Volume_Tons
2022-01-13,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,13687
2022-01-13,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,6966
2022-01-13,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,6694
2022-01-13,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6917
2022-01-14,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,12941
2022-01-14,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,13991
2022-01-14,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,10358
2022-01-14,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,6748
2022-01-14,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,6149
2022-01-14,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,13057
2022-01-14,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,8629
2022-01-14,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,8943
2022-01-14,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,14735
2022-01-14,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,10502
2022-01-14,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,10085
2022-01-14,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,14075
2022-01-14,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,9582
2022-01-14,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,12249
2022-01-14,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,10918
2022-01-14,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,5307
2022-01-14,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,7129
2022-01-14,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,11892
2022-01-14,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7198
2022-01-14,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,5241
2022-01-15,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,12080
2022-01-15,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,9662
2022-01-15,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,14772
2022-01-15,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,6025
2022-01-15,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,9505
2022-01-15,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,5855
2022-01-15,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,7935
2022-01-15,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,9982
2022-01-15,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,5359
2022-01-15,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,10769
2022-01-15,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,8440
2022-01-15,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,13270
2022-01-15,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,12153
2022-01-15,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,11915
2022-01-15,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,6098
2022-01-15,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,11125
2022-01-15,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,7461
2022-01-15,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,7071
2022-01-15,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,9558
2022-01-15,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,5304
2022-01-16,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,6373
2022-01-16,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,13195
2022-01-16,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,12106
2022-01-16,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,5916
2022-01-16,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,12156
2022-01-16,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,5282
2022-01-16,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,14460
2022-01-16,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,11069
2022-01-16,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,8251
2022-01-16,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,5717
2022-01-16,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,9641
2022-01-16,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,10349
2022-01-16,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,9536
2022-01-16,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,14819
2022-01-16,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,13275
2022-01-16,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,7056
2022-01-16,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,12665
2022-01-16,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,11683
2022-01-16,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,8572
2022-01-16,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6014
2022-01-17,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,5686
2022-01-17,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,13785
2022-01-17,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,5326
2022-01-17,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,5067
2022-01-17,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,9169
2022-01-17,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,5464
2022-01-17,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,14307
2022-01-17,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,6937
2022-01-17,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,7109
2022-01-17,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,13617
2022-01-17,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,8821
2022-01-17,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,5184
2022-01-17,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,12148
2022-01-17,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,10610
2022-01-17,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,9097
2022-01-17,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,12574
2022-01-17,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,11116
2022-01-17,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,10430
2022-01-17,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7271
2022-01-17,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,9010
2022-01-18,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,5025
2022-01-18,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,9714
2022-01-18,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,13202
2022-01-18,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,13373
2022-01-18,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,12974
2022-01-18,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,11628
2022-01-18,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,12236
2022-01-18,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,13495
2022-01-18,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,14760
2022-01-18,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,7498
2022-01-18,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,11881
2022-01-18,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,13954
2022-01-18,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,14499
2022-01-18,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,13617
2022-01-18,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,10560
2022-01-18,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,9560
2022-01-18,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,7134
2022-01-18,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,8175
2022-01-18,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,13460
2022-01-18,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,14184
2022-01-19,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,12892
2022-01-19,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,13728
2022-01-19,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,7474
2022-01-19,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,12472
2022-01-19,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,10974
2022-01-19,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,12598
2022-01-19,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,8242
2022-01-19,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,11529
2022-01-19,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,9181
2022-01-19,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,5210
2022-01-19,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,11852
2022-01-19,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,9788
2022-01-19,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,9269
2022-01-19,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,6224
2022-01-19,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,11143
2022-01-19,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,6215
2022-01-19,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,9728
2022-01-19,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,5077
2022-01-19,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,10923
2022-01-19,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,5742
2022-01-20,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,7090
2022-01-20,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,5499
2022-01-20,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,5696
2022-01-20,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,8561
2022-01-20,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,14496
2022-01-20,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,6566
2022-01-20,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,7730
2022-01-20,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,9166
2022-01-20,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,11755
2022-01-20,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,12590
2022-01-20,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,8426
2022-01-20,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,13924
2022-01-20,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,5903
2022-01-20,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,12640
2022-01-20,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,11130
2022-01-20,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,11348
2022-01-20,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,5346
2022-01-20,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,11242
2022-01-20,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,9657
2022-01-20,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6966
2022-01-21,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,12043
2022-01-21,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,12101
2022-01-21,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,7105
2022-01-21,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,5033
2022-01-21,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,14451
2022-01-21,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,10527
2022-01-21,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,7989
2022-01-21,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,6050
2022-01-21,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,14691
2022-01-21,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,9481
2022-01-21,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,8273
2022-01-21,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,7110
2022-01-21,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,12862
2022-01-21,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,14848
2022-01-21,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,6062
2022-01-21,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,11164
2022-01-21,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,6346
2022-01-21,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,5367
2022-01-21,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,12228
2022-01-21,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,8370
2022-01-22,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,12441
2022-01-22,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,5509
2022-01-22,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,10237
2022-01-22,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,7748
2022-01-22,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,8301
2022-01-22,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,13607
2022-01-22,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,13569
2022-01-22,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,8022
2022-01-22,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,14180
2022-01-22,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,9807
2022-01-22,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,11788
2022-01-22,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,6499
2022-01-22,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,10024
2022-01-22,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,11255
2022-01-22,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,14502
2022-01-22,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,14047
2022-01-22,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,5901
2022-01-22,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,5235
2022-01-22,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,7558
2022-01-22,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,5728
2022-01-23,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,6440
2022-01-23,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,5290
2022-01-23,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,10272
2022-01-23,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,12523
2022-01-23,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,5592
2022-01-23,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,11353
2022-01-23,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,6362
2022-01-23,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,6610
2022-01-23,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,11606
2022-01-23,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,8921
2022-01-23,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,13329
2022-01-23,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,6766
2022-01-23,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,5546
2022-01-23,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,6701
2022-01-23,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,9522
2022-01-23,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,10731
2022-01-23,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,12846
2022-01-23,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,7986
2022-01-23,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,8514
2022-01-23,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,11070
2022-01-24,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,14845
2022-01-24,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,6602
2022-01-24,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,8319
2022-01-24,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,8385
2022-01-24,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,11723
2022-01-24,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,13048
2022-01-24,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,13608
2022-01-24,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,11193
2022-01-24,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,7592
2022-01-24,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,14339
2022-01-24,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,8003
2022-01-24,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,14875
2022-01-24,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,10862
2022-01-24,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,5502
2022-01-24,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,7794
2022-01-24,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,13902
2022-01-24,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,10523
2022-01-24,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,11252
2022-01-24,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,14926
2022-01-24,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6536
2022-01-25,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,9548
2022-01-25,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,12253
2022-01-25,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,12033
2022-01-25,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,6874
2022-01-25,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,11918
2022-01-25,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,11357
2022-01-25,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,14045
2022-01-25,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,13674
2022-01-25,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,13389
2022-01-25,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,8905
2022-01-25,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,8250
2022-01-25,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,11419
2022-01-25,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,11648
2022-01-25,CMA CGM,Bulk_Cargo,Australia_to_China,CMA CGM Bulk 1,IMO9100033,60000,14562
2022-01-25,CMA CGM,Bulk_Cargo,Brazil_to_Europe,CMA CGM Bulk 2,IMO9100044,60000,6401
2022-01-25,Hapag-Lloyd,Container_TEU,China_to_USA,Al Zubara,IMO9708875,19870,6150
2022-01-25,Hapag-Lloyd,Container_TEU,Asia_to_Europe,Barzan,IMO9708851,19870,5054
2022-01-25,Hapag-Lloyd,Container_TEU,Europe_to_USA,Tihama,IMO9736107,19870,12554
2022-01-25,Hapag-Lloyd,Bulk_Cargo,Australia_to_China,HL Bulk Sydney,IMO9200055,50000,10326
2022-01-25,Hapag-Lloyd,Bulk_Cargo,Brazil_to_Europe,HL Bulk Rio,IMO9200066,50000,6695
2022-01-26,Maersk,Container_TEU,China_to_USA,Madrid Maersk,IMO9778791,20568,14416
2022-01-26,Maersk,Container_TEU,Asia_to_Europe,Morten Maersk,IMO9632064,18270,14247
2022-01-26,Maersk,Container_TEU,Europe_to_USA,Maguen Maersk,IMO9394806,10100,13788
2022-01-26,Maersk,Bulk_Cargo,Australia_to_China,Maersk Tianjin,IMO9388833,45000,9082
2022-01-26,Maersk,Bulk_Cargo,Brazil_to_Europe,Maersk Tokyo,IMO9388845,45000,12089
2022-01-26,MSC,Container_TEU,China_to_USA,MSC Oscar,IMO9703291,19224,9690
2022-01-26,MSC,Container_TEU,Asia_to_Europe,MSC Gulsun,IMO9839430,23756,12598
2022-01-26,MSC,Container_TEU,Europe_to_USA,MSC Zoe,IMO9703318,19224,8155
2022-01-26,MSC,Bulk_Cargo,Australia_to_China,MSC Bulk Alpha,IMO9500011,55000,9015
2022-01-26,MSC,Bulk_Cargo,Brazil_to_Europe,MSC Bulk Beta,IMO9500022,55000,10487
2022-01-26,CMA CGM,Container_TEU,China_to_USA,CMA CGM Antoine de Saint Exupery,IMO9776418,20954,10734
2022-01-26,CMA CGM,Container_TEU,Asia_to_Europe,CMA CGM Jacques Saade,IMO9839179,23000,14678
2022-01-26,CMA CGM,Container_TEU,Europe_to_USA,CMA CGM Kerguelen,IMO9702132,17722,6129
