Order Date,Store,Category,Sub-Category,Sales,Quantity
2023-05-14,Decathlon,Furniture,Bookcases,31,3
2023-05-15,Decathlon,Furniture,Bookcases,9,1
2023-05-16,Decathlon,Furniture,Bookcases,9,1
2023-05-17,Decathlon,Furniture,Bookcases,14,1
2023-05-18,Decathlon,Furniture,Bookcases,7,1
2023-05-19,Decathlon,Furniture,Bookcases,14,1
2023-05-20,Decathlon,Furniture,Bookcases,23,2
2023-05-21,Decathlon,Furniture,Bookcases,27,2
2023-05-22,Decathlon,Furniture,Bookcases,9,1
2023-05-23,Decathlon,Furniture,Bookcases,6,1
2023-05-24,Decathlon,Furniture,Bookcases,11,1
2023-05-25,Decathlon,Furniture,Bookcases,16,1
2023-05-26,Decathlon,Furniture,Bookcases,12,1
2023-05-27,Decathlon,Furniture,Bookcases,29,2
2023-05-28,Decathlon,Furniture,Bookcases,30,3
2023-05-29,Decathlon,Furniture,Bookcases,16,1
2023-05-30,Decathlon,Furniture,Bookcases,15,1
2023-05-31,Decathlon,Furniture,Bookcases,10,1
2023-06-01,Decathlon,Furniture,Bookcases,6,1
2023-06-02,Decathlon,Furniture,Bookcases,10,1
2023-06-03,Decathlon,Furniture,Bookcases,24,2
2023-06-04,Decathlon,Furniture,Bookcases,28,2
2023-06-05,Decathlon,Furniture,Bookcases,7,1
2023-06-06,Decathlon,Furniture,Bookcases,15,1
2023-06-07,Decathlon,Furniture,Bookcases,13,1
2023-06-08,Decathlon,Furniture,Bookcases,10,1
2023-06-09,Decathlon,Furniture,Bookcases,11,1
2023-06-10,Decathlon,Furniture,Bookcases,22,2
2023-06-11,Decathlon,Furniture,Bookcases,25,2
2023-06-12,Decathlon,Furniture,Bookcases,11,1
2023-06-13,Decathlon,Furniture,Bookcases,13,1
2023-06-14,Decathlon,Furniture,Bookcases,10,1
2023-06-15,Decathlon,Furniture,Bookcases,15,1
2023-06-16,Decathlon,Furniture,Bookcases,13,1
2023-06-17,Decathlon,Furniture,Bookcases,27,2
2023-06-18,Decathlon,Furniture,Bookcases,21,2
2023-06-19,Decathlon,Furniture,Bookcases,6,1
2023-06-20,Decathlon,Furniture,Bookcases,15,1
2023-06-21,Decathlon,Furniture,Bookcases,11,1
2023-06-22,Decathlon,Furniture,Bookcases,14,1
2023-06-23,Decathlon,Furniture,Bookcases,14,1
2023-06-24,Decathlon,Furniture,Bookcases,29,2
2023-06-25,Decathlon,Furniture,Bookcases,22,2
2023-06-26,Decathlon,Furniture,Bookcases,15,1
2023-06-27,Decathlon,Furniture,Bookcases,13,1
2023-06-28,Decathlon,Furniture,Bookcases,6,1
2023-06-29,Decathlon,Furniture,Bookcases,9,1
2023-06-30,Decathlon,Furniture,Bookcases,11,1
2023-07-01,Decathlon,Furniture,Bookcases,21,2
2023-07-02,Decathlon,Furniture,Bookcases,26,2
2023-07-03,Decathlon,Furniture,Bookcases,10,1
2023-07-04,Decathlon,Furniture,Bookcases,16,1
2023-07-05,Decathlon,Furniture,Bookcases,6,1
2023-07-06,Decathlon,Furniture,Bookcases,12,1
2023-07-07,Decathlon,Furniture,Bookcases,7,1
2023-07-08,Decathlon,Furniture,Bookcases,25,2
2023-07-09,Decathlon,Furniture,Bookcases,27,2
2023-07-10,Decathlon,Furniture,Bookcases,13,1
2023-07-11,Decathlon,Furniture,Bookcases,11,1
2023-07-12,Decathlon,Furniture,Bookcases,11,1
2023-07-13,Decathlon,Furniture,Bookcases,13,1
2023-07-14,Decathlon,Furniture,Bookcases,10,1
2023-07-15,Decathlon,Furniture,Bookcases,22,2
2023-07-16,Decathlon,Furniture,Bookcases,31,3
2023-07-17,Decathlon,Furniture,Bookcases,9,1
2023-07-18,Decathlon,Furniture,Bookcases,10,1
2023-07-19,Decathlon,Furniture,Bookcases,7,1
2023-07-20,Decathlon,Furniture,Bookcases,6,1
2023-07-21,Decathlon,Furniture,Bookcases,7,1
2023-07-22,Decathlon,Furniture,Bookcases,24,2
2023-07-23,Decathlon,Furniture,Bookcases,22,2
2023-07-24,Decathlon,Furniture,Bookcases,13,1
2023-07-25,Decathlon,Furniture,Bookcases,12,1
2023-07-26,Decathlon,Furniture,Bookcases,11,1
2023-07-27,Decathlon,Furniture,Bookcases,7,1
2023-07-28,Decathlon,Furniture,Bookcases,9,1
2023-07-29,Decathlon,Furniture,Bookcases,26,2
2023-07-30,Decathlon,Furniture,Bookcases,26,2
2023-07-31,Decathlon,Furniture,Bookcases,15,1
2023-08-01,Decathlon,Furniture,Bookcases,10,1
2023-08-02,Decathlon,Furniture,Bookcases,14,1
2023-08-03,Decathlon,Furniture,Bookcases,11,1
2023-08-04,Decathlon,Furniture,Bookcases,10,1
2023-08-05,Decathlon,Furniture,Bookcases,30,3
2023-08-06,Decathlon,Furniture,Bookcases,27,2
2023-08-07,Decathlon,Furniture,Bookcases,14,1
2023-08-08,Decathlon,Furniture,Bookcases,6,1
2023-08-09,Decathlon,Furniture,Bookcases,12,1
2023-08-10,Decathlon,Furniture,Bookcases,14,1
2023-08-11,Decathlon,Furniture,Bookcases,6,1
2023-08-12,Decathlon,Furniture,Bookcases,26,2
2023-08-13,Decathlon,Furniture,Bookcases,25,2
2023-08-14,Decathlon,Furniture,Bookcases,8,1
2023-08-15,Decathlon,Furniture,Bookcases,13,1
2023-08-16,Decathlon,Furniture,Bookcases,7,1
2023-08-17,Decathlon,Furniture,Bookcases,9,1
2023-08-18,Decathlon,Furniture,Bookcases,15,1
2023-08-19,Decathlon,Furniture,Bookcases,25,2
2023-08-20,Decathlon,Furniture,Bookcases,27,2
2023-08-21,Decathlon,Furniture,Bookcases,10,1
2023-08-22,Decathlon,Furniture,Bookcases,8,1
2023-08-23,Decathlon,Furniture,Bookcases,14,1
2023-08-24,Decathlon,Furniture,Bookcases,10,1
2023-08-25,Decathlon,Furniture,Bookcases,16,1
2023-08-26,Decathlon,Furniture,Bookcases,28,2
2023-08-27,Decathlon,Furniture,Bookcases,29,2
2023-08-28,Decathlon,Furniture,Bookcases,6,1
2023-08-29,Decathlon,Furniture,Bookcases,12,1
2023-08-30,Decathlon,Furniture,Bookcases,12,1
2023-08-31,Decathlon,Furniture,Bookcases,10,1
2023-09-01,Decathlon,Furniture,Bookcases,11,1
2023-09-02,Decathlon,Furniture,Bookcases,26,2
2023-09-03,Decathlon,Furniture,Bookcases,31,3
2023-09-04,Decathlon,Furniture,Bookcases,14,1
2023-09-05,Decathlon,Furniture,Bookcases,7,1
2023-09-06,Decathlon,Furniture,Bookcases,13,1
2023-09-07,Decathlon,Furniture,Bookcases,16,1
2023-09-08,Decathlon,Furniture,Bookcases,6,1
2023-09-09,Decathlon,Furniture,Bookcases,27,2
2023-09-10,Decathlon,Furniture,Bookcases,27,2
2023-09-11,Decathlon,Furniture,Bookcases,9,1
2023-09-12,Decathlon,Furniture,Bookcases,10,1
2023-09-13,Decathlon,Furniture,Bookcases,9,1
2023-09-14,Decathlon,Furniture,Bookcases,14,1
2023-09-15,Decathlon,Furniture,Bookcases,7,1
2023-09-16,Decathlon,Furniture,Bookcases,23,2
2023-09-17,Decathlon,Furniture,Bookcases,31,3
2023-09-18,Decathlon,Furniture,Bookcases,7,1
2023-09-19,Decathlon,Furniture,Bookcases,10,1
2023-09-20,Decathlon,Furniture,Bookcases,8,1
2023-09-21,Decathlon,Furniture,Bookcases,11,1
2023-09-22,Decathlon,Furniture,Bookcases,16,1
2023-09-23,Decathlon,Furniture,Bookcases,24,2
2023-09-24,Decathlon,Furniture,Bookcases,22,2
2023-09-25,Decathlon,Furniture,Bookcases,9,1
2023-09-26,Decathlon,Furniture,Bookcases,8,1
2023-09-27,Decathlon,Furniture,Bookcases,7,1
2023-09-28,Decathlon,Furniture,Bookcases,11,1
2023-09-29,Decathlon,Furniture,Bookcases,11,1
2023-09-30,Decathlon,Furniture,Bookcases,27,2
2023-10-01,Decathlon,Furniture,Bookcases,30,3
2023-10-02,Decathlon,Furniture,Bookcases,15,1
2023-10-03,Decathlon,Furniture,Bookcases,13,1
2023-10-04,Decathlon,Furniture,Bookcases,11,1
2023-10-05,Decathlon,Furniture,Bookcases,12,1
2023-10-06,Decathlon,Furniture,Bookcases,10,1
2023-10-07,Decathlon,Furniture,Bookcases,25,2
2023-10-08,Decathlon,Furniture,Bookcases,28,2
2023-10-09,Decathlon,Furniture,Bookcases,10,1
2023-10-10,Decathlon,Furniture,Bookcases,6,1
2023-10-11,Decathlon,Furniture,Bookcases,10,1
2023-10-12,Decathlon,Furniture,Bookcases,13,1
2023-10-13,Decathlon,Furniture,Bookcases,6,1
2023-10-14,Decathlon,Furniture,Bookcases,27,2
2023-10-15,Decathlon,Furniture,Bookcases,25,2
2023-10-16,Decathlon,Furniture,Bookcases,12,1
2023-10-17,Decathlon,Furniture,Bookcases,9,1
2023-10-18,Decathlon,Furniture,Bookcases,10,1
2023-10-19,Decathlon,Furniture,Bookcases,13,1
2023-10-20,Decathlon,Furniture,Bookcases,14,1
2023-10-21,Decathlon,Furniture,Bookcases,21,2
2023-10-22,Decathlon,Furniture,Bookcases,27,2
2023-10-23,Decathlon,Furniture,Bookcases,14,1
2023-10-24,Decathlon,Furniture,Bookcases,6,1
2023-10-25,Decathlon,Furniture,Bookcases,14,1
2023-10-26,Decathlon,Furniture,Bookcases,7,1
2023-10-27,Decathlon,Furniture,Bookcases,7,1
2023-10-28,Decathlon,Furniture,Bookcases,22,2
2023-10-29,Decathlon,Furniture,Bookcases,24,2
2023-10-30,Decathlon,Furniture,Bookcases,16,1
2023-10-31,Decathlon,Furniture,Bookcases,10,1
2023-11-01,Decathlon,Furniture,Bookcases,43,4
2023-11-02,Decathlon,Furniture,Bookcases,36,3
2023-11-03,Decathlon,Furniture,Bookcases,42,4
2023-11-04,Decathlon,Furniture,Bookcases,57,5
2023-11-05,Decathlon,Furniture,Bookcases,53,5
2023-11-06,Decathlon,Furniture,Bookcases,45,4
2023-11-07,Decathlon,Furniture,Bookcases,40,4
2023-11-08,Decathlon,Furniture,Bookcases,41,4
2023-11-09,Decathlon,Furniture,Bookcases,38,3
2023-11-10,Decathlon,Furniture,Bookcases,36,3
2023-11-11,Decathlon,Furniture,Bookcases,55,5
2023-11-12,Decathlon,Furniture,Bookcases,53,5
2023-11-13,Decathlon,Furniture,Bookcases,42,4
2023-11-14,Decathlon,Furniture,Bookcases,40,4
2023-11-15,Decathlon,Furniture,Bookcases,36,3
2023-11-16,Decathlon,Furniture,Bookcases,45,4
2023-11-17,Decathlon,Furniture,Bookcases,39,3
2023-11-18,Decathlon,Furniture,Bookcases,61,6
2023-11-19,Decathlon,Furniture,Bookcases,56,5
2023-11-20,Decathlon,Furniture,Bookcases,43,4
2023-11-21,Decathlon,Furniture,Bookcases,46,4
2023-11-22,Decathlon,Furniture,Bookcases,41,4
2023-11-23,Decathlon,Furniture,Bookcases,39,3
2023-11-24,Decathlon,Furniture,Bookcases,39,3
2023-11-25,Decathlon,Furniture,Bookcases,58,5
2023-11-26,Decathlon,Furniture,Bookcases,54,5
2023-11-27,Decathlon,Furniture,Bookcases,44,4
2023-11-28,Decathlon,Furniture,Bookcases,37,3
2023-11-29,Decathlon,Furniture,Bookcases,46,4
2023-11-30,Decathlon,Furniture,Bookcases,38,3
2023-12-01,Decathlon,Furniture,Bookcases,46,4
2023-12-02,Decathlon,Furniture,Bookcases,61,6
2023-12-03,Decathlon,Furniture,Bookcases,57,5
2023-12-04,Decathlon,Furniture,Bookcases,39,3
2023-12-05,Decathlon,Furniture,Bookcases,45,4
2023-12-06,Decathlon,Furniture,Bookcases,45,4
2023-12-07,Decathlon,Furniture,Bookcases,38,3
2023-12-08,Decathlon,Furniture,Bookcases,38,3
2023-12-09,Decathlon,Furniture,Bookcases,56,5
2023-12-10,Decathlon,Furniture,Bookcases,57,5
2023-12-11,Decathlon,Furniture,Bookcases,37,3
2023-12-12,Decathlon,Furniture,Bookcases,37,3
2023-12-13,Decathlon,Furniture,Bookcases,43,4
2023-12-14,Decathlon,Furniture,Bookcases,44,4
2023-12-15,Decathlon,Furniture,Bookcases,41,4
2023-12-16,Decathlon,Furniture,Bookcases,60,6
2023-12-17,Decathlon,Furniture,Bookcases,58,5
2023-12-18,Decathlon,Furniture,Bookcases,39,3
2023-12-19,Decathlon,Furniture,Bookcases,45,4
2023-12-20,Decathlon,Furniture,Bookcases,45,4
2023-12-21,Decathlon,Furniture,Bookcases,43,4
2023-12-22,Decathlon,Furniture,Bookcases,39,3
2023-12-23,Decathlon,Furniture,Bookcases,61,6
2023-12-24,Decathlon,Furniture,Bookcases,60,6
2023-12-25,Decathlon,Furniture,Bookcases,41,4
2023-12-26,Decathlon,Furniture,Bookcases,41,4
2023-12-27,Decathlon,Furniture,Bookcases,43,4
2023-12-28,Decathlon,Furniture,Bookcases,36,3
2023-12-29,Decathlon,Furniture,Bookcases,41,4
2023-12-30,Decathlon,Furniture,Bookcases,51,5
2023-12-31,Decathlon,Furniture,Bookcases,53,5
2024-01-01,Decathlon,Furniture,Bookcases,11,1
2024-01-02,Decathlon,Furniture,Bookcases,11,1
2024-01-03,Decathlon,Furniture,Bookcases,11,1
2024-01-04,Decathlon,Furniture,Bookcases,15,1
2024-01-05,Decathlon,Furniture,Bookcases,16,1
2024-01-06,Decathlon,Furniture,Bookcases,29,2
2024-01-07,Decathlon,Furniture,Bookcases,28,2
2024-01-08,Decathlon,Furniture,Bookcases,8,1
2024-01-09,Decathlon,Furniture,Bookcases,6,1
2024-01-10,Decathlon,Furniture,Bookcases,16,1
2024-01-11,Decathlon,Furniture,Bookcases,7,1
2024-01-12,Decathlon,Furniture,Bookcases,13,1
2024-01-13,Decathlon,Furniture,Bookcases,27,2
2024-01-14,Decathlon,Furniture,Bookcases,30,3
2024-01-15,Decathlon,Furniture,Bookcases,6,1
2024-01-16,Decathlon,Furniture,Bookcases,9,1
2024-01-17,Decathlon,Furniture,Bookcases,15,1
2024-01-18,Decathlon,Furniture,Bookcases,14,1
2024-01-19,Decathlon,Furniture,Bookcases,10,1
2024-01-20,Decathlon,Furniture,Bookcases,29,2
2024-01-21,Decathlon,Furniture,Bookcases,21,2
2024-01-22,Decathlon,Furniture,Bookcases,12,1
2024-01-23,Decathlon,Furniture,Bookcases,14,1
2024-01-24,Decathlon,Furniture,Bookcases,10,1
2024-01-25,Decathlon,Furniture,Bookcases,10,1
2024-01-26,Decathlon,Furniture,Bookcases,6,1
2024-01-27,Decathlon,Furniture,Bookcases,28,2
2024-01-28,Decathlon,Furniture,Bookcases,27,2
2024-01-29,Decathlon,Furniture,Bookcases,8,1
2024-01-30,Decathlon,Furniture,Bookcases,11,1
2024-01-31,Decathlon,Furniture,Bookcases,12,1
2024-02-01,Decathlon,Furniture,Bookcases,15,1
2024-02-02,Decathlon,Furniture,Bookcases,9,1
2024-02-03,Decathlon,Furniture,Bookcases,23,2
2024-02-04,Decathlon,Furniture,Bookcases,27,2
2024-02-05,Decathlon,Furniture,Bookcases,7,1
2024-02-06,Decathlon,Furniture,Bookcases,14,1
2024-02-07,Decathlon,Furniture,Bookcases,13,1
2024-02-08,Decathlon,Furniture,Bookcases,6,1
2024-02-09,Decathlon,Furniture,Bookcases,7,1
2024-02-10,Decathlon,Furniture,Bookcases,27,2
2024-02-11,Decathlon,Furniture,Bookcases,25,2
2024-02-12,Decathlon,Furniture,Bookcases,11,1
2024-02-13,Decathlon,Furniture,Bookcases,10,1
2024-02-14,Decathlon,Furniture,Bookcases,11,1
2024-02-15,Decathlon,Furniture,Bookcases,8,1
2024-02-16,Decathlon,Furniture,Bookcases,6,1
2024-02-17,Decathlon,Furniture,Bookcases,26,2
2024-02-18,Decathlon,Furniture,Bookcases,30,3
2024-02-19,Decathlon,Furniture,Bookcases,7,1
2024-02-20,Decathlon,Furniture,Bookcases,15,1
2024-02-21,Decathlon,Furniture,Bookcases,7,1
2024-02-22,Decathlon,Furniture,Bookcases,8,1
2024-02-23,Decathlon,Furniture,Bookcases,11,1
2024-02-24,Decathlon,Furniture,Bookcases,21,2
2024-02-25,Decathlon,Furniture,Bookcases,21,2
2024-02-26,Decathlon,Furniture,Bookcases,11,1
2024-02-27,Decathlon,Furniture,Bookcases,6,1
2024-02-28,Decathlon,Furniture,Bookcases,6,1
2024-02-29,Decathlon,Furniture,Bookcases,12,1
2024-03-01,Decathlon,Furniture,Bookcases,11,1
2024-03-02,Decathlon,Furniture,Bookcases,26,2
2024-03-03,Decathlon,Furniture,Bookcases,30,3
2024-03-04,Decathlon,Furniture,Bookcases,16,1
2024-03-05,Decathlon,Furniture,Bookcases,10,1
2024-03-06,Decathlon,Furniture,Bookcases,13,1
2024-03-07,Decathlon,Furniture,Bookcases,16,1
2024-03-08,Decathlon,Furniture,Bookcases,16,1
2024-03-09,Decathlon,Furniture,Bookcases,22,2
2024-03-10,Decathlon,Furniture,Bookcases,21,2
2024-03-11,Decathlon,Furniture,Bookcases,6,1
2024-03-12,Decathlon,Furniture,Bookcases,11,1
2024-03-13,Decathlon,Furniture,Bookcases,16,1
2024-03-14,Decathlon,Furniture,Bookcases,12,1
2024-03-15,Decathlon,Furniture,Bookcases,7,1
2024-03-16,Decathlon,Furniture,Bookcases,27,2
2024-03-17,Decathlon,Furniture,Bookcases,27,2
2024-03-18,Decathlon,Furniture,Bookcases,15,1
2024-03-19,Decathlon,Furniture,Bookcases,13,1
2024-03-20,Decathlon,Furniture,Bookcases,16,1
2024-03-21,Decathlon,Furniture,Bookcases,13,1
2024-03-22,Decathlon,Furniture,Bookcases,16,1
2024-03-23,Decathlon,Furniture,Bookcases,31,3
2024-03-24,Decathlon,Furniture,Bookcases,27,2
2024-03-25,Decathlon,Furniture,Bookcases,9,1
2024-03-26,Decathlon,Furniture,Bookcases,7,1
2024-03-27,Decathlon,Furniture,Bookcases,8,1
2024-03-28,Decathlon,Furniture,Bookcases,10,1
2024-03-29,Decathlon,Furniture,Bookcases,16,1
2024-03-30,Decathlon,Furniture,Bookcases,21,2
2024-03-31,Decathlon,Furniture,Bookcases,28,2
2024-04-01,Decathlon,Furniture,Bookcases,6,1
2024-04-02,Decathlon,Furniture,Bookcases,12,1
2024-04-03,Decathlon,Furniture,Bookcases,6,1
2024-04-04,Decathlon,Furniture,Bookcases,9,1
2024-04-05,Decathlon,Furniture,Bookcases,11,1
2024-04-06,Decathlon,Furniture,Bookcases,25,2
2024-04-07,Decathlon,Furniture,Bookcases,30,3
2024-04-08,Decathlon,Furniture,Bookcases,7,1
2024-04-09,Decathlon,Furniture,Bookcases,15,1
2024-04-10,Decathlon,Furniture,Bookcases,14,1
2024-04-11,Decathlon,Furniture,Bookcases,15,1
2024-04-12,Decathlon,Furniture,Bookcases,13,1
2024-04-13,Decathlon,Furniture,Bookcases,28,2
2024-04-14,Decathlon,Furniture,Bookcases,30,3
2024-04-15,Decathlon,Furniture,Bookcases,12,1
2024-04-16,Decathlon,Furniture,Bookcases,6,1
2024-04-17,Decathlon,Furniture,Bookcases,10,1
2024-04-18,Decathlon,Furniture,Bookcases,12,1
2024-04-19,Decathlon,Furniture,Bookcases,16,1
2024-04-20,Decathlon,Furniture,Bookcases,27,2
2024-04-21,Decathlon,Furniture,Bookcases,25,2
2024-04-22,Decathlon,Furniture,Bookcases,6,1
2024-04-23,Decathlon,Furniture,Bookcases,9,1
2024-04-24,Decathlon,Furniture,Bookcases,10,1
2024-04-25,Decathlon,Furniture,Bookcases,6,1
2024-04-26,Decathlon,Furniture,Bookcases,15,1
2024-04-27,Decathlon,Furniture,Bookcases,29,2
2024-04-28,Decathlon,Furniture,Bookcases,27,2
2024-04-29,Decathlon,Furniture,Bookcases,14,1
2024-04-30,Decathlon,Furniture,Bookcases,11,1
2024-05-01,Decathlon,Furniture,Bookcases,10,1
2024-05-02,Decathlon,Furniture,Bookcases,16,1
2024-05-03,Decathlon,Furniture,Bookcases,7,1
2024-05-04,Decathlon,Furniture,Bookcases,27,2
2024-05-05,Decathlon,Furniture,Bookcases,31,3
2024-05-06,Decathlon,Furniture,Bookcases,14,1
2024-05-07,Decathlon,Furniture,Bookcases,13,1
2024-05-08,Decathlon,Furniture,Bookcases,14,1
2024-05-09,Decathlon,Furniture,Bookcases,9,1
2024-05-10,Decathlon,Furniture,Bookcases,15,1
2024-05-11,Decathlon,Furniture,Bookcases,25,2
2024-05-12,Decathlon,Furniture,Bookcases,21,2
2024-05-13,Decathlon,Furniture,Bookcases,8,1
2024-05-14,Decathlon,Furniture,Bookcases,13,1
2024-05-15,Decathlon,Furniture,Bookcases,9,1
2024-05-16,Decathlon,Furniture,Bookcases,6,1
2024-05-17,Decathlon,Furniture,Bookcases,11,1
2024-05-18,Decathlon,Furniture,Bookcases,24,2
2024-05-19,Decathlon,Furniture,Bookcases,26,2
2024-05-20,Decathlon,Furniture,Bookcases,13,1
2024-05-21,Decathlon,Furniture,Bookcases,8,1
2024-05-22,Decathlon,Furniture,Bookcases,16,1
2024-05-23,Decathlon,Furniture,Bookcases,9,1
2024-05-24,Decathlon,Furniture,Bookcases,10,1
2024-05-25,Decathlon,Furniture,Bookcases,23,2
2024-05-26,Decathlon,Furniture,Bookcases,23,2
2024-05-27,Decathlon,Furniture,Bookcases,9,1
2024-05-28,Decathlon,Furniture,Bookcases,6,1
2024-05-29,Decathlon,Furniture,Bookcases,9,1
2024-05-30,Decathlon,Furniture,Bookcases,12,1
2024-05-31,Decathlon,Furniture,Bookcases,7,1
2024-06-01,Decathlon,Furniture,Bookcases,23,2
2024-06-02,Decathlon,Furniture,Bookcases,21,2
2024-06-03,Decathlon,Furniture,Bookcases,9,1
2024-06-04,Decathlon,Furniture,Bookcases,11,1
2024-06-05,Decathlon,Furniture,Bookcases,8,1
2024-06-06,Decathlon,Furniture,Bookcases,16,1
2024-06-07,Decathlon,Furniture,Bookcases,8,1
2024-06-08,Decathlon,Furniture,Bookcases,28,2
2024-06-09,Decathlon,Furniture,Bookcases,28,2
2024-06-10,Decathlon,Furniture,Bookcases,12,1
2024-06-11,Decathlon,Furniture,Bookcases,16,1
2024-06-12,Decathlon,Furniture,Bookcases,6,1
2024-06-13,Decathlon,Furniture,Bookcases,9,1
2024-06-14,Decathlon,Furniture,Bookcases,10,1
2024-06-15,Decathlon,Furniture,Bookcases,23,2
2024-06-16,Decathlon,Furniture,Bookcases,26,2
2024-06-17,Decathlon,Furniture,Bookcases,8,1
2024-06-18,Decathlon,Furniture,Bookcases,12,1
2024-06-19,Decathlon,Furniture,Bookcases,15,1
2024-06-20,Decathlon,Furniture,Bookcases,14,1
2024-06-21,Decathlon,Furniture,Bookcases,16,1
2024-06-22,Decathlon,Furniture,Bookcases,24,2
2024-06-23,Decathlon,Furniture,Bookcases,28,2
2024-06-24,Decathlon,Furniture,Bookcases,13,1
2024-06-25,Decathlon,Furniture,Bookcases,12,1
2024-06-26,Decathlon,Furniture,Bookcases,16,1
2024-06-27,Decathlon,Furniture,Bookcases,9,1
2024-06-28,Decathlon,Furniture,Bookcases,8,1
2024-06-29,Decathlon,Furniture,Bookcases,26,2
2024-06-30,Decathlon,Furniture,Bookcases,22,2
2024-07-01,Decathlon,Furniture,Bookcases,13,1
2024-07-02,Decathlon,Furniture,Bookcases,9,1
2024-07-03,Decathlon,Furniture,Bookcases,12,1
2024-07-04,Decathlon,Furniture,Bookcases,10,1
2024-07-05,Decathlon,Furniture,Bookcases,11,1
2024-07-06,Decathlon,Furniture,Bookcases,24,2
2024-07-07,Decathlon,Furniture,Bookcases,22,2
2024-07-08,Decathlon,Furniture,Bookcases,7,1
2024-07-09,Decathlon,Furniture,Bookcases,9,1
2024-07-10,Decathlon,Furniture,Bookcases,13,1
2024-07-11,Decathlon,Furniture,Bookcases,15,1
2024-07-12,Decathlon,Furniture,Bookcases,16,1
2024-07-13,Decathlon,Furniture,Bookcases,30,3
2024-07-14,Decathlon,Furniture,Bookcases,25,2
2024-07-15,Decathlon,Furniture,Bookcases,6,1
2024-07-16,Decathlon,Furniture,Bookcases,10,1
2024-07-17,Decathlon,Furniture,Bookcases,10,1
2024-07-18,Decathlon,Furniture,Bookcases,14,1
2024-07-19,Decathlon,Furniture,Bookcases,6,1
2024-07-20,Decathlon,Furniture,Bookcases,27,2
2024-07-21,Decathlon,Furniture,Bookcases,27,2
2024-07-22,Decathlon,Furniture,Bookcases,16,1
2024-07-23,Decathlon,Furniture,Bookcases,10,1
2024-07-24,Decathlon,Furniture,Bookcases,11,1
2024-07-25,Decathlon,Furniture,Bookcases,7,1
2024-07-26,Decathlon,Furniture,Bookcases,12,1
2024-07-27,Decathlon,Furniture,Bookcases,26,2
2024-07-28,Decathlon,Furniture,Bookcases,30,3
2024-07-29,Decathlon,Furniture,Bookcases,6,1
2024-07-30,Decathlon,Furniture,Bookcases,16,1
2024-07-31,Decathlon,Furniture,Bookcases,7,1
2024-08-01,Decathlon,Furniture,Bookcases,15,1
2024-08-02,Decathlon,Furniture,Bookcases,6,1
2024-08-03,Decathlon,Furniture,Bookcases,28,2
2024-08-04,Decathlon,Furniture,Bookcases,29,2
2024-08-05,Decathlon,Furniture,Bookcases,8,1
2024-08-06,Decathlon,Furniture,Bookcases,16,1
2024-08-07,Decathlon,Furniture,Bookcases,6,1
2024-08-08,Decathlon,Furniture,Bookcases,16,1
2024-08-09,Decathlon,Furniture,Bookcases,9,1
2024-08-10,Decathlon,Furniture,Bookcases,21,2
2024-08-11,Decathlon,Furniture,Bookcases,23,2
2024-08-12,Decathlon,Furniture,Bookcases,16,1
2024-08-13,Decathlon,Furniture,Bookcases,14,1
2024-08-14,Decathlon,Furniture,Bookcases,10,1
2024-08-15,Decathlon,Furniture,Bookcases,14,1
2024-08-16,Decathlon,Furniture,Bookcases,14,1
2024-08-17,Decathlon,Furniture,Bookcases,28,2
2024-08-18,Decathlon,Furniture,Bookcases,26,2
2024-08-19,Decathlon,Furniture,Bookcases,9,1
2024-08-20,Decathlon,Furniture,Bookcases,12,1
2024-08-21,Decathlon,Furniture,Bookcases,16,1
2024-08-22,Decathlon,Furniture,Bookcases,9,1
2024-08-23,Decathlon,Furniture,Bookcases,6,1
2024-08-24,Decathlon,Furniture,Bookcases,27,2
2024-08-25,Decathlon,Furniture,Bookcases,23,2
2024-08-26,Decathlon,Furniture,Bookcases,9,1
2024-08-27,Decathlon,Furniture,Bookcases,6,1
2024-08-28,Decathlon,Furniture,Bookcases,10,1
2024-08-29,Decathlon,Furniture,Bookcases,10,1
2024-08-30,Decathlon,Furniture,Bookcases,12,1
2024-08-31,Decathlon,Furniture,Bookcases,27,2
2024-09-01,Decathlon,Furniture,Bookcases,31,3
2024-09-02,Decathlon,Furniture,Bookcases,8,1
2024-09-03,Decathlon,Furniture,Bookcases,7,1
2024-09-04,Decathlon,Furniture,Bookcases,11,1
2024-09-05,Decathlon,Furniture,Bookcases,7,1
2024-09-06,Decathlon,Furniture,Bookcases,9,1
2024-09-07,Decathlon,Furniture,Bookcases,28,2
2024-09-08,Decathlon,Furniture,Bookcases,31,3
